# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit TE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  7.35000000e+02  -1.31418481e+02  1.36002532e+01  1.36002532e+01
  7.36000000e+02  -1.31840315e+02  1.36081155e+01  1.36081155e+01
  7.37000000e+02  -1.32227339e+02  1.36154073e+01  1.36154073e+01
  7.38000000e+02  -1.32579590e+02  1.36221239e+01  1.36221239e+01
  7.39000000e+02  -1.32896360e+02  1.36282621e+01  1.36282621e+01
  7.40000000e+02  -1.33176944e+02  1.36338187e+01  1.36338187e+01
  7.41000000e+02  -1.33422860e+02  1.36387899e+01  1.36387899e+01
  7.42000000e+02  -1.33633401e+02  1.36431660e+01  1.36431660e+01
  7.43000000e+02  -1.33807857e+02  1.36469597e+01  1.36469597e+01
  7.44000000e+02  -1.33946260e+02  1.36501696e+01  1.36501696e+01
  7.45000000e+02  -1.34048643e+02  1.36527890e+01  1.36527890e+01
  7.46000000e+02  -1.34115779e+02  1.36548178e+01  1.36548178e+01
  7.47000000e+02  -1.34146213e+02  1.36562614e+01  1.36562614e+01
  7.48000000e+02  -1.34140718e+02  1.36571221e+01  1.36571221e+01
  7.49000000e+02  -1.34099321e+02  1.36573989e+01  1.36573989e+01
  7.50000000e+02  -1.34022051e+02  1.36571045e+01  1.36571045e+01
  7.51000000e+02  -1.33908192e+02  1.36562385e+01  1.36562385e+01
  7.52000000e+02  -1.33757772e+02  1.36548056e+01  1.36548056e+01
  7.53000000e+02  -1.33572304e+02  1.36528112e+01  1.36528112e+01
  7.54000000e+02  -1.33350329e+02  1.36502602e+01  1.36502602e+01
  7.55000000e+02  -1.33092615e+02  1.36471592e+01  1.36471592e+01
  7.56000000e+02  -1.32799188e+02  1.36435096e+01  1.36435096e+01
  7.57000000e+02  -1.32470070e+02  1.36393275e+01  1.36393275e+01
  7.58000000e+02  -1.32106771e+02  1.36346150e+01  1.36346150e+01
  7.59000000e+02  -1.31707826e+02  1.36293806e+01  1.36293806e+01
  7.60000000e+02  -1.31274000e+02  1.36236321e+01  1.36236321e+01
  7.61000000e+02  -1.30805312e+02  1.36173789e+01  1.36173789e+01
  7.62000000e+02  -1.30301782e+02  1.36106278e+01  1.36106278e+01
  7.63000000e+02  -1.29764170e+02  1.36034017e+01  1.36034017e+01
  7.64000000e+02  -1.29191009e+02  1.35957114e+01  1.35957114e+01
  7.65000000e+02  -1.28583798e+02  1.35875706e+01  1.35875706e+01
  7.66000000e+02  -1.27941812e+02  1.35790546e+01  1.35790546e+01
  7.67000000e+02  -1.27265064e+02  1.35701480e+01  1.35701480e+01
  7.68000000e+02  -1.26553566e+02  1.35608950e+01  1.35608950e+01
  7.69000000e+02  -1.25808818e+02  1.35512506e+01  1.35512506e+01
  7.70000000e+02  -1.25030829e+02  1.35412308e+01  1.35412308e+01
  7.71000000e+02  -1.24219610e+02  1.35308463e+01  1.35308463e+01
  7.72000000e+02  -1.23375170e+02  1.35201133e+01  1.35201133e+01
  7.73000000e+02  -1.22499003e+02  1.35090473e+01  1.35090473e+01
  7.74000000e+02  -1.21591115e+02  1.34976653e+01  1.34976653e+01
  7.75000000e+02  -1.20651512e+02  1.34859804e+01  1.34859804e+01
  7.76000000e+02  -1.19681685e+02  1.34740179e+01  1.34740179e+01
  7.77000000e+02  -1.18680894e+02  1.34617902e+01  1.34617902e+01
  7.78000000e+02  -1.17650629e+02  1.34493140e+01  1.34493140e+01
  7.79000000e+02  -1.16590148e+02  1.34366093e+01  1.34366093e+01
  7.80000000e+02  -1.15501680e+02  1.34237413e+01  1.34237413e+01
  7.81000000e+02  -1.14384481e+02  1.34106700e+01  1.34106700e+01
  7.82000000e+02  -1.13239294e+02  1.33974274e+01  1.33974274e+01
  7.83000000e+02  -1.12065373e+02  1.33840343e+01  1.33840343e+01
  7.84000000e+02  -1.10864200e+02  1.33705103e+01  1.33705103e+01
  7.85000000e+02  -1.09635027e+02  1.33568709e+01  1.33568709e+01
  7.86000000e+02  -1.08377850e+02  1.33431395e+01  1.33431395e+01
  7.87000000e+02  -1.07094146e+02  1.33293392e+01  1.33293392e+01
  7.88000000e+02  -1.05782424e+02  1.33154862e+01  1.33154862e+01
  7.89000000e+02  -1.04444901e+02  1.33016060e+01  1.33016060e+01
  7.90000000e+02  -1.03080827e+02  1.32877879e+01  1.32877879e+01
  7.91000000e+02  -1.01693161e+02  1.32740341e+01  1.32740341e+01
  7.92000000e+02  -1.00281149e+02  1.32602990e+01  1.32602990e+01
  7.93000000e+02  -9.88462645e+01  1.32466030e+01  1.32466030e+01
  7.94000000e+02  -9.73892355e+01  1.32329648e+01  1.32329648e+01
  7.95000000e+02  -9.59115336e+01  1.32193967e+01  1.32193967e+01
  7.96000000e+02  -9.44124001e+01  1.32059246e+01  1.32059246e+01
  7.97000000e+02  -9.28933040e+01  1.31925611e+01  1.31925611e+01
  7.98000000e+02  -9.13542278e+01  1.31793286e+01  1.31793286e+01
  7.99000000e+02  -8.97958957e+01  1.31662479e+01  1.31662479e+01
  8.00000000e+02  -8.82175454e+01  1.31533311e+01  1.31533311e+01
  8.01000000e+02  -8.66213839e+01  1.31406026e+01  1.31406026e+01
  8.02000000e+02  -8.50066412e+01  1.31280729e+01  1.31280729e+01
  8.03000000e+02  -8.33740308e+01  1.31157624e+01  1.31157624e+01
  8.04000000e+02  -8.17250085e+01  1.31036901e+01  1.31036901e+01
  8.05000000e+02  -8.00588005e+01  1.30918667e+01  1.30918667e+01
  8.06000000e+02  -7.83776033e+01  1.30803131e+01  1.30803131e+01
  8.07000000e+02  -7.66798988e+01  1.30690389e+01  1.30690389e+01
  8.08000000e+02  -7.49686248e+01  1.30580744e+01  1.30580744e+01
  8.09000000e+02  -7.32430040e+01  1.30474246e+01  1.30474246e+01
  8.10000000e+02  -7.15037443e+01  1.30370942e+01  1.30370942e+01
  8.11000000e+02  -6.97524439e+01  1.30271029e+01  1.30271029e+01
  8.12000000e+02  -6.79897348e+01  1.30174565e+01  1.30174565e+01
  8.13000000e+02  -6.62165452e+01  1.30081682e+01  1.30081682e+01
  8.14000000e+02  -6.44337284e+01  1.29992509e+01  1.29992509e+01
  8.15000000e+02  -6.26421368e+01  1.29907069e+01  1.29907069e+01
  8.16000000e+02  -6.08426222e+01  1.29825505e+01  1.29825505e+01
  8.17000000e+02  -5.90356645e+01  1.29747838e+01  1.29747838e+01
  8.18000000e+02  -5.72214454e+01  1.29674158e+01  1.29674158e+01
  8.19000000e+02  -5.54003691e+01  1.29604564e+01  1.29604564e+01
  8.20000000e+02  -5.35728390e+01  1.29539049e+01  1.29539049e+01
  8.21000000e+02  -5.17391837e+01  1.29477723e+01  1.29477723e+01
  8.22000000e+02  -4.98996570e+01  1.29420570e+01  1.29420570e+01
  8.23000000e+02  -4.80547347e+01  1.29367656e+01  1.29367656e+01
  8.24000000e+02  -4.62054124e+01  1.29319046e+01  1.29319046e+01
  8.25000000e+02  -4.43528333e+01  1.29274701e+01  1.29274701e+01
  8.26000000e+02  -4.24981406e+01  1.29234659e+01  1.29234659e+01
  8.27000000e+02  -4.06424764e+01  1.29198935e+01  1.29198935e+01
  8.28000000e+02  -3.87868344e+01  1.29167506e+01  1.29167506e+01
  8.29000000e+02  -3.69324302e+01  1.29140740e+01  1.29140740e+01
  8.30000000e+02  -3.50802564e+01  1.29118280e+01  1.29118280e+01
  8.31000000e+02  -3.32306364e+01  1.29100050e+01  1.29100050e+01
  8.32000000e+02  -3.13840421e+01  1.29086053e+01  1.29086053e+01
  8.33000000e+02  -2.95406476e+01  1.29076193e+01  1.29076193e+01
  8.34000000e+02  -2.77007754e+01  1.29070443e+01  1.29070443e+01
  8.35000000e+02  -2.58648219e+01  1.29068779e+01  1.29068779e+01
  8.36000000e+02  -2.40329603e+01  1.29071079e+01  1.29071079e+01
  8.37000000e+02  -2.22057350e+01  1.29077331e+01  1.29077331e+01
  8.38000000e+02  -2.03838388e+01  1.29087401e+01  1.29087401e+01
  8.39000000e+02  -1.85683354e+01  1.29101239e+01  1.29101239e+01
  8.40000000e+02  -1.67600658e+01  1.29118797e+01  1.29118797e+01
  8.41000000e+02  -1.49600933e+01  1.29139916e+01  1.29139916e+01
  8.42000000e+02  -1.31692586e+01  1.29164495e+01  1.29164495e+01
  8.43000000e+02  -1.13885503e+01  1.29192521e+01  1.29192521e+01
  8.44000000e+02  -9.61888309e+00  1.29224957e+01  1.29224957e+01
  8.45000000e+02  -7.86072556e+00  1.29260600e+01  1.29260600e+01
  8.46000000e+02  -6.11474690e+00  1.29299244e+01  1.29299244e+01
  8.47000000e+02  -4.38136366e+00  1.29340800e+01  1.29340800e+01
  8.48000000e+02  -2.66113350e+00  1.29385142e+01  1.29385142e+01
  8.49000000e+02  -9.54563553e-01  1.29432061e+01  1.29432061e+01
  8.50000000e+02  7.37822668e-01  1.29481433e+01  1.29481433e+01
  8.51000000e+02  2.41552417e+00  1.29533123e+01  1.29533123e+01
  8.52000000e+02  4.07808251e+00  1.29586922e+01  1.29586922e+01
  8.53000000e+02  5.72504686e+00  1.29642699e+01  1.29642699e+01
  8.54000000e+02  7.35596627e+00  1.29700317e+01  1.29700317e+01
  8.55000000e+02  8.97038965e+00  1.29759550e+01  1.29759550e+01
  8.56000000e+02  1.05679029e+01  1.29820311e+01  1.29820311e+01
  8.57000000e+02  1.21480472e+01  1.29882364e+01  1.29882364e+01
  8.58000000e+02  1.37102892e+01  1.29945556e+01  1.29945556e+01
  8.59000000e+02  1.52538726e+01  1.30010027e+01  1.30010027e+01
  8.60000000e+02  1.67780406e+01  1.30075798e+01  1.30075798e+01
  8.61000000e+02  1.82819620e+01  1.30142225e+01  1.30142225e+01
  8.62000000e+02  1.97648054e+01  1.30209179e+01  1.30209179e+01
  8.63000000e+02  2.12258133e+01  1.30276414e+01  1.30276414e+01
  8.64000000e+02  2.26640791e+01  1.30343789e+01  1.30343789e+01
  8.65000000e+02  2.40789932e+01  1.30411147e+01  1.30411147e+01
  8.66000000e+02  2.54702427e+01  1.30478288e+01  1.30478288e+01
  8.67000000e+02  2.68378857e+01  1.30545051e+01  1.30545051e+01
  8.68000000e+02  2.81816084e+01  1.30611702e+01  1.30611702e+01
  8.69000000e+02  2.95014680e+01  1.30678021e+01  1.30678021e+01
  8.70000000e+02  3.07972241e+01  1.30743470e+01  1.30743470e+01
  8.71000000e+02  3.20688586e+01  1.30808068e+01  1.30808068e+01
  8.72000000e+02  3.33162044e+01  1.30871806e+01  1.30871806e+01
  8.73000000e+02  3.45387224e+01  1.30934200e+01  1.30934200e+01
  8.74000000e+02  3.57360215e+01  1.30994992e+01  1.30994992e+01
  8.75000000e+02  3.69074871e+01  1.31054067e+01  1.31054067e+01
  8.76000000e+02  3.80527269e+01  1.31111436e+01  1.31111436e+01
  8.77000000e+02  3.91710508e+01  1.31167614e+01  1.31167614e+01
  8.78000000e+02  4.02621395e+01  1.31222004e+01  1.31222004e+01
  8.79000000e+02  4.13253759e+01  1.31274127e+01  1.31274127e+01
  8.80000000e+02  4.23603651e+01  1.31323762e+01  1.31323762e+01
  8.81000000e+02  4.33666369e+01  1.31370796e+01  1.31370796e+01
  8.82000000e+02  4.43437951e+01  1.31415122e+01  1.31415122e+01
  8.83000000e+02  4.52912939e+01  1.31456526e+01  1.31456526e+01
  8.84000000e+02  4.62088095e+01  1.31494914e+01  1.31494914e+01
  8.85000000e+02  4.70957946e+01  1.31530172e+01  1.31530172e+01
  8.86000000e+02  4.79519240e+01  1.31562114e+01  1.31562114e+01
  8.87000000e+02  4.87770943e+01  1.31590651e+01  1.31590651e+01
  8.88000000e+02  4.95712757e+01  1.31615712e+01  1.31615712e+01
  8.89000000e+02  5.03345859e+01  1.31637104e+01  1.31637104e+01
  8.90000000e+02  5.10668448e+01  1.31654747e+01  1.31654747e+01
  8.91000000e+02  5.17681684e+01  1.31668583e+01  1.31668583e+01
  8.92000000e+02  5.24384488e+01  1.31678444e+01  1.31678444e+01
  8.93000000e+02  5.30777260e+01  1.31684279e+01  1.31684279e+01
  8.94000000e+02  5.36858901e+01  1.31686033e+01  1.31686033e+01
  8.95000000e+02  5.42627563e+01  1.31683567e+01  1.31683567e+01
  8.96000000e+02  5.48083614e+01  1.31676821e+01  1.31676821e+01
  8.97000000e+02  5.53225184e+01  1.31665785e+01  1.31665785e+01
  8.98000000e+02  5.58051136e+01  1.31650313e+01  1.31650313e+01
  8.99000000e+02  5.62561064e+01  1.31630375e+01  1.31630375e+01
  9.00000000e+02  5.66753068e+01  1.31605970e+01  1.31605970e+01
  9.01000000e+02  5.70626725e+01  1.31576973e+01  1.31576973e+01
  9.02000000e+02  5.74181625e+01  1.31543383e+01  1.31543383e+01
  9.03000000e+02  5.77415866e+01  1.31505161e+01  1.31505161e+01
  9.04000000e+02  5.80329762e+01  1.31462332e+01  1.31462332e+01
  9.05000000e+02  5.82922131e+01  1.31414794e+01  1.31414794e+01
  9.06000000e+02  5.85191781e+01  1.31362553e+01  1.31362553e+01
  9.07000000e+02  5.87138248e+01  1.31305651e+01  1.31305651e+01
  9.08000000e+02  5.88762545e+01  1.31244004e+01  1.31244004e+01
  9.09000000e+02  5.90064929e+01  1.31177659e+01  1.31177659e+01
  9.10000000e+02  5.91046388e+01  1.31106666e+01  1.31106666e+01
  9.11000000e+02  5.91707900e+01  1.31030951e+01  1.31030951e+01
  9.12000000e+02  5.92050428e+01  1.30950591e+01  1.30950591e+01
  9.13000000e+02  5.92074925e+01  1.30865639e+01  1.30865639e+01
  9.14000000e+02  5.91781589e+01  1.30776062e+01  1.30776062e+01
  9.15000000e+02  5.91172091e+01  1.30681934e+01  1.30681934e+01
  9.16000000e+02  5.90248091e+01  1.30583325e+01  1.30583325e+01
  9.17000000e+02  5.89009748e+01  1.30480206e+01  1.30480206e+01
  9.18000000e+02  5.87460184e+01  1.30372682e+01  1.30372682e+01
  9.19000000e+02  5.85599534e+01  1.30260839e+01  1.30260839e+01
  9.20000000e+02  5.83429409e+01  1.30144679e+01  1.30144679e+01
  9.21000000e+02  5.80951406e+01  1.30024303e+01  1.30024303e+01
  9.22000000e+02  5.78169339e+01  1.29899774e+01  1.29899774e+01
  9.23000000e+02  5.75085523e+01  1.29771236e+01  1.29771236e+01
  9.24000000e+02  5.71703748e+01  1.29638690e+01  1.29638690e+01
  9.25000000e+02  5.68027047e+01  1.29502272e+01  1.29502272e+01
  9.26000000e+02  5.64059928e+01  1.29362125e+01  1.29362125e+01
  9.27000000e+02  5.59804657e+01  1.29218281e+01  1.29218281e+01
  9.28000000e+02  5.55264974e+01  1.29070881e+01  1.29070881e+01
  9.29000000e+02  5.50443863e+01  1.28920090e+01  1.28920090e+01
  9.30000000e+02  5.45343555e+01  1.28765961e+01  1.28765961e+01
  9.31000000e+02  5.39967011e+01  1.28608644e+01  1.28608644e+01
  9.32000000e+02  5.34316435e+01  1.28448282e+01  1.28448282e+01
  9.33000000e+02  5.28395507e+01  1.28285024e+01  1.28285024e+01
  9.34000000e+02  5.22205667e+01  1.28118930e+01  1.28118930e+01
  9.35000000e+02  5.15750569e+01  1.27950170e+01  1.27950170e+01
  9.36000000e+02  5.09033115e+01  1.27778931e+01  1.27778931e+01
  9.37000000e+02  5.02057679e+01  1.27605261e+01  1.27605261e+01
  9.38000000e+02  4.94827141e+01  1.27429339e+01  1.27429339e+01
  9.39000000e+02  4.87345850e+01  1.27251362e+01  1.27251362e+01
  9.40000000e+02  4.79617406e+01  1.27071404e+01  1.27071404e+01
  9.41000000e+02  4.71644651e+01  1.26889646e+01  1.26889646e+01
  9.42000000e+02  4.63431904e+01  1.26706255e+01  1.26706255e+01
  9.43000000e+02  4.54983472e+01  1.26521445e+01  1.26521445e+01
  9.44000000e+02  4.46304394e+01  1.26335280e+01  1.26335280e+01
  9.45000000e+02  4.37398211e+01  1.26147961e+01  1.26147961e+01
  9.46000000e+02  4.28269942e+01  1.25959722e+01  1.25959722e+01
  9.47000000e+02  4.18924594e+01  1.25770639e+01  1.25770639e+01
  9.48000000e+02  4.09366420e+01  1.25580933e+01  1.25580933e+01
  9.49000000e+02  3.99598920e+01  1.25390771e+01  1.25390771e+01
  9.50000000e+02  3.89628556e+01  1.25200366e+01  1.25200366e+01
  9.51000000e+02  3.79458051e+01  1.25009805e+01  1.25009805e+01
  9.52000000e+02  3.69093029e+01  1.24819313e+01  1.24819313e+01
  9.53000000e+02  3.58536864e+01  1.24629105e+01  1.24629105e+01
  9.54000000e+02  3.47795144e+01  1.24439265e+01  1.24439265e+01
  9.55000000e+02  3.36871966e+01  1.24250011e+01  1.24250011e+01
  9.56000000e+02  3.25772160e+01  1.24061540e+01  1.24061540e+01
  9.57000000e+02  3.14500545e+01  1.23874056e+01  1.23874056e+01
  9.58000000e+02  3.03064161e+01  1.23687678e+01  1.23687678e+01
  9.59000000e+02  2.91469297e+01  1.23502619e+01  1.23502619e+01
  9.60000000e+02  2.79721489e+01  1.23319101e+01  1.23319101e+01
  9.61000000e+02  2.67826266e+01  1.23137236e+01  1.23137236e+01
  9.62000000e+02  2.55790634e+01  1.22957248e+01  1.22957248e+01
  9.63000000e+02  2.43620847e+01  1.22779319e+01  1.22779319e+01
  9.64000000e+02  2.31320924e+01  1.22603690e+01  1.22603690e+01
  9.65000000e+02  2.18896362e+01  1.22430450e+01  1.22430450e+01
  9.66000000e+02  2.06352649e+01  1.22259788e+01  1.22259788e+01
  9.67000000e+02  1.93695268e+01  1.22091920e+01  1.22091920e+01
  9.68000000e+02  1.80928949e+01  1.21926908e+01  1.21926908e+01
  9.69000000e+02  1.68059161e+01  1.21764929e+01  1.21764929e+01
  9.70000000e+02  1.55090620e+01  1.21606143e+01  1.21606143e+01
  9.71000000e+02  1.42029526e+01  1.21450721e+01  1.21450721e+01
  9.72000000e+02  1.28882066e+01  1.21298729e+01  1.21298729e+01
  9.73000000e+02  1.15652942e+01  1.21150348e+01  1.21150348e+01
  9.74000000e+02  1.02348330e+01  1.21005701e+01  1.21005701e+01
  9.75000000e+02  8.89751468e+00  1.20864985e+01  1.20864985e+01
  9.76000000e+02  7.55373304e+00  1.20728228e+01  1.20728228e+01
  9.77000000e+02  6.20425281e+00  1.20595600e+01  1.20595600e+01
  9.78000000e+02  4.84946681e+00  1.20467278e+01  1.20467278e+01
  9.79000000e+02  3.49001989e+00  1.20343289e+01  1.20343289e+01
  9.80000000e+02  2.12642273e+00  1.20223779e+01  1.20223779e+01
  9.81000000e+02  7.59215276e-01  1.20108876e+01  1.20108876e+01
  9.82000000e+02  -6.11055527e-01  1.19998730e+01  1.19998730e+01
  9.83000000e+02  -1.98384315e+00  1.19893333e+01  1.19893333e+01
  9.84000000e+02  -3.35862447e+00  1.19792823e+01  1.19792823e+01
  9.85000000e+02  -4.73490347e+00  1.19697258e+01  1.19697258e+01
  9.86000000e+02  -6.11219635e+00  1.19606766e+01  1.19606766e+01
  9.87000000e+02  -7.49003154e+00  1.19521284e+01  1.19521284e+01
  9.88000000e+02  -8.86793102e+00  1.19440973e+01  1.19440973e+01
  9.89000000e+02  -1.02454171e+01  1.19365845e+01  1.19365845e+01
  9.90000000e+02  -1.16219528e+01  1.19296241e+01  1.19296241e+01
  9.91000000e+02  -1.29971650e+01  1.19231668e+01  1.19231668e+01
  9.92000000e+02  -1.43703685e+01  1.19173956e+01  1.19173956e+01
  9.93000000e+02  -1.57410271e+01  1.19120082e+01  1.19120082e+01
  9.94000000e+02  -1.71084559e+01  1.19074641e+01  1.19074641e+01
  9.95000000e+02  -1.84721932e+01  1.19031602e+01  1.19031602e+01
  9.96000000e+02  -1.98315544e+01  1.18994830e+01  1.18994830e+01
  9.97000000e+02  -2.11860037e+01  1.18962759e+01  1.18962759e+01
  9.98000000e+02  -2.25349308e+01  1.19098271e+01  1.19098271e+01
  9.99000000e+02  -2.38775770e+01  1.19076827e+01  1.19076827e+01
  1.00000000e+03  -2.52134065e+01  1.33787661e+01  1.33787661e+01
  1.00100000e+03  -2.65417362e+01  1.33749118e+01  1.33749118e+01
  1.00200000e+03  -2.78618891e+01  1.34606248e+01  1.34606248e+01
  1.00300000e+03  -2.91731897e+01  1.34576888e+01  1.34576888e+01
  1.00400000e+03  -3.04750364e+01  1.34555917e+01  1.34555917e+01
  1.00500000e+03  -3.17668277e+01  1.34538106e+01  1.34538106e+01
  1.00600000e+03  -3.30481846e+01  1.34527550e+01  1.34527550e+01
  1.00700000e+03  -3.43188765e+01  1.34521033e+01  1.34521033e+01
  1.00800000e+03  -3.55787469e+01  1.34521258e+01  1.34521258e+01
  1.00900000e+03  -3.68274161e+01  1.34525790e+01  1.34525790e+01
  1.01000000e+03  -3.80646528e+01  1.34535922e+01  1.34535922e+01
  1.01100000e+03  -3.92901510e+01  1.34551181e+01  1.34551181e+01
  1.01200000e+03  -4.05037528e+01  1.34571665e+01  1.34571665e+01
  1.01300000e+03  -4.17050774e+01  1.34597291e+01  1.34597291e+01
  1.01400000e+03  -4.28935947e+01  1.34628040e+01  1.34628040e+01
  1.01500000e+03  -4.40689973e+01  1.34663673e+01  1.34663673e+01
  1.01600000e+03  -4.52309027e+01  1.34704198e+01  1.34704198e+01
  1.01700000e+03  -4.63789283e+01  1.34749460e+01  1.34749460e+01
  1.01800000e+03  -4.75126164e+01  1.34799442e+01  1.34799442e+01
  1.01900000e+03  -4.86315833e+01  1.34853926e+01  1.34853926e+01
  1.02000000e+03  -4.97351474e+01  1.34912921e+01  1.34912921e+01
  1.02100000e+03  -5.08227009e+01  1.34976264e+01  1.34976264e+01
  1.02200000e+03  -5.18936353e+01  1.35043907e+01  1.35043907e+01
  1.02300000e+03  -5.29471929e+01  1.35115731e+01  1.35115731e+01
  1.02400000e+03  -5.39828384e+01  1.35191609e+01  1.35191609e+01
  1.02500000e+03  -5.49998126e+01  1.35271420e+01  1.35271420e+01
  1.02600000e+03  -5.59975787e+01  1.35355115e+01  1.35355115e+01
  1.02700000e+03  -5.69762677e+01  1.35442565e+01  1.35442565e+01
  1.02800000e+03  -5.79358610e+01  1.35533670e+01  1.35533670e+01
  1.02900000e+03  -5.88764881e+01  1.35628283e+01  1.35628283e+01
  1.03000000e+03  -5.97982775e+01  1.35726305e+01  1.35726305e+01
  1.03100000e+03  -6.07014313e+01  1.35827626e+01  1.35827626e+01
  1.03200000e+03  -6.15859278e+01  1.35932169e+01  1.35932169e+01
  1.03300000e+03  -6.24518930e+01  1.36039811e+01  1.36039811e+01
  1.03400000e+03  -6.32987835e+01  1.36150359e+01  1.36150359e+01
  1.03500000e+03  -6.41259805e+01  1.36263739e+01  1.36263739e+01
  1.03600000e+03  -6.49329390e+01  1.36379763e+01  1.36379763e+01
  1.03700000e+03  -6.57190383e+01  1.36498328e+01  1.36498328e+01
  1.03800000e+03  -6.64837312e+01  1.36619340e+01  1.36619340e+01
  1.03900000e+03  -6.72264697e+01  1.36742639e+01  1.36742639e+01
  1.04000000e+03  -6.79466301e+01  1.36868060e+01  1.36868060e+01
  1.04100000e+03  -6.86441823e+01  1.36995540e+01  1.36995540e+01
  1.04200000e+03  -6.93190951e+01  1.37124891e+01  1.37124891e+01
  1.04300000e+03  -6.99711133e+01  1.37256055e+01  1.37256055e+01
  1.04400000e+03  -7.06008720e+01  1.37388873e+01  1.37388873e+01
  1.04500000e+03  -7.12076683e+01  1.37523217e+01  1.37523217e+01
  1.04600000e+03  -7.17922839e+01  1.37659001e+01  1.37659001e+01
  1.04700000e+03  -7.23540133e+01  1.37796047e+01  1.37796047e+01
  1.04800000e+03  -7.28928933e+01  1.37934238e+01  1.37934238e+01
  1.04900000e+03  -7.34082164e+01  1.38073513e+01  1.38073513e+01
  1.05000000e+03  -7.39015025e+01  1.38213736e+01  1.38213736e+01
  1.05100000e+03  -7.43720424e+01  1.38354781e+01  1.38354781e+01
  1.05200000e+03  -7.48191278e+01  1.38496579e+01  1.38496579e+01
  1.05300000e+03  -7.52427927e+01  1.38638978e+01  1.38638978e+01
  1.05400000e+03  -7.56430698e+01  1.38781991e+01  1.38781991e+01
  1.05500000e+03  -7.60207336e+01  1.38925453e+01  1.38925453e+01
  1.05600000e+03  -7.63750715e+01  1.39069315e+01  1.39069315e+01
  1.05700000e+03  -7.67053699e+01  1.39213474e+01  1.39213474e+01
  1.05800000e+03  -7.70131424e+01  1.39357788e+01  1.39357788e+01
  1.05900000e+03  -7.72969301e+01  1.39502284e+01  1.39502284e+01
  1.06000000e+03  -7.75567585e+01  1.39646837e+01  1.39646837e+01
  1.06100000e+03  -7.77941375e+01  1.39791351e+01  1.39791351e+01
  1.06200000e+03  -7.80068618e+01  1.39935762e+01  1.39935762e+01
  1.06300000e+03  -7.81971815e+01  1.40079956e+01  1.40079956e+01
  1.06400000e+03  -7.83636317e+01  1.40223940e+01  1.40223940e+01
  1.06500000e+03  -7.85062317e+01  1.40367595e+01  1.40367595e+01
  1.06600000e+03  -7.86264851e+01  1.40510835e+01  1.40510835e+01
  1.06700000e+03  -7.87229233e+01  1.40653624e+01  1.40653624e+01
  1.06800000e+03  -7.87963044e+01  1.40795858e+01  1.40795858e+01
  1.06900000e+03  -7.88466430e+01  1.40937559e+01  1.40937559e+01
  1.07000000e+03  -7.88739519e+01  1.41078677e+01  1.41078677e+01
  1.07100000e+03  -7.88782431e+01  1.41219118e+01  1.41219118e+01
  1.07200000e+03  -7.88602699e+01  1.41358855e+01  1.41358855e+01
  1.07300000e+03  -7.88192987e+01  1.41497847e+01  1.41497847e+01
  1.07400000e+03  -7.87560804e+01  1.41636065e+01  1.41636065e+01
  1.07500000e+03  -7.86706216e+01  1.41773485e+01  1.41773485e+01
  1.07600000e+03  -7.85621851e+01  1.41910019e+01  1.41910019e+01
  1.07700000e+03  -7.84322608e+01  1.42045678e+01  1.42045678e+01
  1.07800000e+03  -7.82808516e+01  1.42180353e+01  1.42180353e+01
  1.07900000e+03  -7.81072165e+01  1.42314120e+01  1.42314120e+01
  1.08000000e+03  -7.79128414e+01  1.42446887e+01  1.42446887e+01
  1.08100000e+03  -7.76962401e+01  1.42578624e+01  1.42578624e+01
  1.08200000e+03  -7.74588961e+01  1.42709273e+01  1.42709273e+01
  1.08300000e+03  -7.72008061e+01  1.42838798e+01  1.42838798e+01
  1.08400000e+03  -7.69219657e+01  1.42967231e+01  1.42967231e+01
  1.08500000e+03  -7.66231120e+01  1.43094529e+01  1.43094529e+01
  1.08600000e+03  -7.63027522e+01  1.43220684e+01  1.43220684e+01
  1.08700000e+03  -7.59631068e+01  1.43345677e+01  1.43345677e+01
  1.08800000e+03  -7.56034235e+01  1.43469481e+01  1.43469481e+01
  1.08900000e+03  -7.52236916e+01  1.43592141e+01  1.43592141e+01
  1.09000000e+03  -7.48246423e+01  1.43713633e+01  1.43713633e+01
  1.09100000e+03  -7.44070053e+01  1.43833937e+01  1.43833937e+01
  1.09200000e+03  -7.39700236e+01  1.43953020e+01  1.43953020e+01
  1.09300000e+03  -7.35151677e+01  1.44070934e+01  1.44070934e+01
  1.09400000e+03  -7.30416780e+01  1.44187641e+01  1.44187641e+01
  1.09500000e+03  -7.25510226e+01  1.44303133e+01  1.44303133e+01
  1.09600000e+03  -7.20424399e+01  1.44417431e+01  1.44417431e+01
  1.09700000e+03  -7.15166528e+01  1.44530473e+01  1.44530473e+01
  1.09800000e+03  -7.09743831e+01  1.44642293e+01  1.44642293e+01
  1.09900000e+03  -7.04156085e+01  1.44752870e+01  1.44752870e+01
  1.10000000e+03  -6.98410487e+01  1.44862210e+01  1.44862210e+01
  1.10100000e+03  -6.92499354e+01  1.44970250e+01  1.44970250e+01
  1.10200000e+03  -6.86437227e+01  1.45077080e+01  1.45077080e+01
  1.10300000e+03  -6.80216343e+01  1.45182674e+01  1.45182674e+01
  1.10400000e+03  -6.73849725e+01  1.45287053e+01  1.45287053e+01
