# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit EE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  1.12300000e+03  1.53458025e+01  9.85414635e+00  9.85414635e+00
  1.12400000e+03  1.52071440e+01  9.87456339e+00  9.87456339e+00
  1.12500000e+03  1.50729296e+01  9.89522757e+00  9.89522757e+00
  1.12600000e+03  1.49432232e+01  9.91613799e+00  9.91613799e+00
  1.12700000e+03  1.48180891e+01  9.93729753e+00  9.93729753e+00
  1.12800000e+03  1.46975916e+01  9.95870727e+00  9.95870727e+00
  1.12900000e+03  1.45817212e+01  9.98036865e+00  9.98036865e+00
  1.13000000e+03  1.44704685e+01  1.00022789e+01  1.00022789e+01
  1.13100000e+03  1.43638987e+01  1.00244408e+01  1.00244408e+01
  1.13200000e+03  1.42620773e+01  1.00468566e+01  1.00468566e+01
  1.13300000e+03  1.41649958e+01  1.00695260e+01  1.00695260e+01
  1.13400000e+03  1.40726458e+01  1.00924511e+01  1.00924511e+01
  1.13500000e+03  1.39850193e+01  1.01156315e+01  1.01156315e+01
  1.13600000e+03  1.39021829e+01  1.01390690e+01  1.01390690e+01
  1.13700000e+03  1.38241291e+01  1.01627615e+01  1.01627615e+01
  1.13800000e+03  1.37508508e+01  1.01867110e+01  1.01867110e+01
  1.13900000e+03  1.36823409e+01  1.02109151e+01  1.02109151e+01
  1.14000000e+03  1.36186673e+01  1.02353747e+01  1.02353747e+01
  1.14100000e+03  1.35597492e+01  1.02600891e+01  1.02600891e+01
  1.14200000e+03  1.35056550e+01  1.02850594e+01  1.02850594e+01
  1.14300000e+03  1.34563788e+01  1.03102854e+01  1.03102854e+01
  1.14400000e+03  1.34119153e+01  1.03357678e+01  1.03357678e+01
  1.14500000e+03  1.33722592e+01  1.03615060e+01  1.03615060e+01
  1.14600000e+03  1.33374057e+01  1.03874963e+01  1.03874963e+01
  1.14700000e+03  1.33073502e+01  1.04137421e+01  1.04137421e+01
  1.14800000e+03  1.32820884e+01  1.04402427e+01  1.04402427e+01
  1.14900000e+03  1.32615421e+01  1.04669971e+01  1.04669971e+01
  1.15000000e+03  1.32457076e+01  1.04940068e+01  1.04940068e+01
  1.15100000e+03  1.32346559e+01  1.05212719e+01  1.05212719e+01
  1.15200000e+03  1.32283097e+01  1.05487896e+01  1.05487896e+01
  1.15300000e+03  1.32266664e+01  1.05765619e+01  1.05765619e+01
  1.15400000e+03  1.32297237e+01  1.06045858e+01  1.06045858e+01
  1.15500000e+03  1.32373310e+01  1.06328611e+01  1.06328611e+01
  1.15600000e+03  1.32496352e+01  1.06613852e+01  1.06613852e+01
  1.15700000e+03  1.32664862e+01  1.06901591e+01  1.06901591e+01
  1.15800000e+03  1.32879573e+01  1.07191785e+01  1.07191785e+01
  1.15900000e+03  1.33138992e+01  1.07484447e+01  1.07484447e+01
  1.16000000e+03  1.33443855e+01  1.07779578e+01  1.07779578e+01
  1.16100000e+03  1.33793418e+01  1.08077150e+01  1.08077150e+01
  1.16200000e+03  1.34186939e+01  1.08377132e+01  1.08377132e+01
  1.16300000e+03  1.34624423e+01  1.08679519e+01  1.08679519e+01
  1.16400000e+03  1.35105877e+01  1.08984316e+01  1.08984316e+01
  1.16500000e+03  1.35629824e+01  1.09291498e+01  1.09291498e+01
  1.16600000e+03  1.36197022e+01  1.09601055e+01  1.09601055e+01
  1.16700000e+03  1.36805999e+01  1.09912989e+01  1.09912989e+01
  1.16800000e+03  1.37456775e+01  1.10227268e+01  1.10227268e+01
  1.16900000e+03  1.38149373e+01  1.10543903e+01  1.10543903e+01
  1.17000000e+03  1.38881587e+01  1.10862852e+01  1.10862852e+01
  1.17100000e+03  1.39654933e+01  1.11184108e+01  1.11184108e+01
  1.17200000e+03  1.40467954e+01  1.11507655e+01  1.11507655e+01
  1.17300000e+03  1.41319941e+01  1.11833464e+01  1.11833464e+01
  1.17400000e+03  1.42210930e+01  1.12161512e+01  1.12161512e+01
  1.17500000e+03  1.43140219e+01  1.12491780e+01  1.12491780e+01
  1.17600000e+03  1.44106362e+01  1.12824286e+01  1.12824286e+01
  1.17700000e+03  1.45109404e+01  1.13158970e+01  1.13158970e+01
  1.17800000e+03  1.46149394e+01  1.13495801e+01  1.13495801e+01
  1.17900000e+03  1.47224895e+01  1.13834777e+01  1.13834777e+01
  1.18000000e+03  1.48335218e+01  1.14175867e+01  1.14175867e+01
  1.18100000e+03  1.49479675e+01  1.14519068e+01  1.14519068e+01
  1.18200000e+03  1.50658323e+01  1.14864358e+01  1.14864358e+01
  1.18300000e+03  1.51869739e+01  1.15211698e+01  1.15211698e+01
  1.18400000e+03  1.53113985e+01  1.15561093e+01  1.15561093e+01
  1.18500000e+03  1.54388899e+01  1.15912508e+01  1.15912508e+01
  1.18600000e+03  1.55695291e+01  1.16265928e+01  1.16265928e+01
  1.18700000e+03  1.57031747e+01  1.16621333e+01  1.16621333e+01
  1.18800000e+03  1.58397597e+01  1.16978679e+01  1.16978679e+01
  1.18900000e+03  1.59792174e+01  1.17337957e+01  1.17337957e+01
  1.19000000e+03  1.61214812e+01  1.17699134e+01  1.17699134e+01
  1.19100000e+03  1.62664106e+01  1.18062181e+01  1.18062181e+01
  1.19200000e+03  1.64140138e+01  1.18427109e+01  1.18427109e+01
  1.19300000e+03  1.65642251e+01  1.18793858e+01  1.18793858e+01
  1.19400000e+03  1.67168302e+01  1.19162375e+01  1.19162375e+01
  1.19500000e+03  1.68718381e+01  1.19532668e+01  1.19532668e+01
  1.19600000e+03  1.70291835e+01  1.19904690e+01  1.19904690e+01
  1.19700000e+03  1.71888015e+01  1.20278433e+01  1.20278433e+01
  1.19800000e+03  1.73504787e+01  1.20653863e+01  1.20653863e+01
  1.19900000e+03  1.75142991e+01  1.21030958e+01  1.21030958e+01
  1.20000000e+03  1.76800498e+01  1.21409693e+01  1.21409693e+01
  1.20100000e+03  1.78477411e+01  1.21790034e+01  1.21790034e+01
  1.20200000e+03  1.80172364e+01  1.22171957e+01  1.22171957e+01
  1.20300000e+03  1.81883998e+01  1.22555443e+01  1.22555443e+01
  1.20400000e+03  1.83613182e+01  1.22940454e+01  1.22940454e+01
  1.20500000e+03  1.85357072e+01  1.23326972e+01  1.23326972e+01
  1.20600000e+03  1.87116543e+01  1.23714957e+01  1.23714957e+01
  1.20700000e+03  1.88888753e+01  1.24104378e+01  1.24104378e+01
  1.20800000e+03  1.90675322e+01  1.24495249e+01  1.24495249e+01
  1.20900000e+03  1.92473413e+01  1.24887499e+01  1.24887499e+01
  1.21000000e+03  1.94283162e+01  1.25281084e+01  1.25281084e+01
  1.21100000e+03  1.96103219e+01  1.25675991e+01  1.25675991e+01
  1.21200000e+03  1.97932981e+01  1.26072199e+01  1.26072199e+01
  1.21300000e+03  1.99771844e+01  1.26469665e+01  1.26469665e+01
  1.21400000e+03  2.01619207e+01  1.26868384e+01  1.26868384e+01
  1.21500000e+03  2.03472981e+01  1.27268293e+01  1.27268293e+01
  1.21600000e+03  2.05333310e+01  1.27669393e+01  1.27669393e+01
  1.21700000e+03  2.07198852e+01  1.28071643e+01  1.28071643e+01
  1.21800000e+03  2.09069009e+01  1.28475011e+01  1.28475011e+01
  1.21900000e+03  2.10942440e+01  1.28879469e+01  1.28879469e+01
  1.22000000e+03  2.12818548e+01  1.29284992e+01  1.29284992e+01
  1.22100000e+03  2.14695995e+01  1.29691553e+01  1.29691553e+01
  1.22200000e+03  2.16574928e+01  1.30099114e+01  1.30099114e+01
  1.22300000e+03  2.18453267e+01  1.30507662e+01  1.30507662e+01
  1.22400000e+03  2.20331160e+01  1.30917191e+01  1.30917191e+01
  1.22500000e+03  2.22207271e+01  1.31327647e+01  1.31327647e+01
  1.22600000e+03  2.24081005e+01  1.31738969e+01  1.31738969e+01
  1.22700000e+03  2.25951028e+01  1.32151156e+01  1.32151156e+01
  1.22800000e+03  2.27817488e+01  1.32564183e+01  1.32564183e+01
  1.22900000e+03  2.29679051e+01  1.32978021e+01  1.32978021e+01
  1.23000000e+03  2.31535123e+01  1.33392648e+01  1.33392648e+01
  1.23100000e+03  2.33384371e+01  1.33808024e+01  1.33808024e+01
  1.23200000e+03  2.35226942e+01  1.34224129e+01  1.34224129e+01
  1.23300000e+03  2.37060018e+01  1.34640929e+01  1.34640929e+01
  1.23400000e+03  2.38884490e+01  1.35058404e+01  1.35058404e+01
  1.23500000e+03  2.40699023e+01  1.35476521e+01  1.35476521e+01
  1.23600000e+03  2.42503024e+01  1.35895255e+01  1.35895255e+01
  1.23700000e+03  2.44294413e+01  1.36314576e+01  1.36314576e+01
  1.23800000e+03  2.46074083e+01  1.36734458e+01  1.36734458e+01
  1.23900000e+03  2.47839954e+01  1.37154887e+01  1.37154887e+01
  1.24000000e+03  2.49591429e+01  1.37575851e+01  1.37575851e+01
  1.24100000e+03  2.51328659e+01  1.37997322e+01  1.37997322e+01
  1.24200000e+03  2.53050302e+01  1.38419238e+01  1.38419238e+01
  1.24300000e+03  2.54755020e+01  1.38841597e+01  1.38841597e+01
  1.24400000e+03  2.56442958e+01  1.39264381e+01  1.39264381e+01
  1.24500000e+03  2.58112032e+01  1.39687564e+01  1.39687564e+01
  1.24600000e+03  2.59763129e+01  1.40111113e+01  1.40111113e+01
  1.24700000e+03  2.61394163e+01  1.40535029e+01  1.40535029e+01
  1.24800000e+03  2.63005276e+01  1.40959260e+01  1.40959260e+01
  1.24900000e+03  2.64594379e+01  1.41383804e+01  1.41383804e+01
  1.25000000e+03  2.66161613e+01  1.41808623e+01  1.41808623e+01
  1.25100000e+03  2.67707118e+01  1.42233705e+01  1.42233705e+01
  1.25200000e+03  2.69228818e+01  1.42659026e+01  1.42659026e+01
  1.25300000e+03  2.70726866e+01  1.43084549e+01  1.43084549e+01
  1.25400000e+03  2.72201414e+01  1.43510276e+01  1.43510276e+01
  1.25500000e+03  2.73651127e+01  1.43936165e+01  1.43936165e+01
  1.25600000e+03  2.75075409e+01  1.44362247e+01  1.44362247e+01
  1.25700000e+03  2.76473668e+01  1.44788484e+01  1.44788484e+01
  1.25800000e+03  2.77846789e+01  1.45214804e+01  1.45214804e+01
  1.25900000e+03  2.79191948e+01  1.45641242e+01  1.45641242e+01
  1.26000000e+03  2.80510772e+01  1.46067770e+01  1.46067770e+01
  1.26100000e+03  2.81801173e+01  1.46494385e+01  1.46494385e+01
  1.26200000e+03  2.83062547e+01  1.46921060e+01  1.46921060e+01
  1.26300000e+03  2.84295032e+01  1.47347787e+01  1.47347787e+01
  1.26400000e+03  2.85498763e+01  1.47774550e+01  1.47774550e+01
  1.26500000e+03  2.86671644e+01  1.48201322e+01  1.48201322e+01
  1.26600000e+03  2.87813808e+01  1.48628108e+01  1.48628108e+01
  1.26700000e+03  2.88925382e+01  1.49054872e+01  1.49054872e+01
  1.26800000e+03  2.90005753e+01  1.49481612e+01  1.49481612e+01
  1.26900000e+03  2.91054302e+01  1.49908306e+01  1.49908306e+01
  1.27000000e+03  2.92071151e+01  1.50334948e+01  1.50334948e+01
  1.27100000e+03  2.93054936e+01  1.50761519e+01  1.50761519e+01
  1.27200000e+03  2.94005776e+01  1.51188041e+01  1.51188041e+01
  1.27300000e+03  2.94923043e+01  1.51614482e+01  1.51614482e+01
  1.27400000e+03  2.95806851e+01  1.52040804e+01  1.52040804e+01
  1.27500000e+03  2.96657312e+01  1.52467034e+01  1.52467034e+01
  1.27600000e+03  2.97473048e+01  1.52893158e+01  1.52893158e+01
  1.27700000e+03  2.98254909e+01  1.53319186e+01  1.53319186e+01
  1.27800000e+03  2.99001514e+01  1.53745092e+01  1.53745092e+01
  1.27900000e+03  2.99712220e+01  1.54170879e+01  1.54170879e+01
  1.28000000e+03  3.00388612e+01  1.54596534e+01  1.54596534e+01
  1.28100000e+03  3.01027816e+01  1.55022067e+01  1.55022067e+01
  1.28200000e+03  3.01631408e+01  1.55447471e+01  1.55447471e+01
  1.28300000e+03  3.02198739e+01  1.55872726e+01  1.55872726e+01
  1.28400000e+03  3.02728410e+01  1.56297842e+01  1.56297842e+01
  1.28500000e+03  3.03221249e+01  1.56722797e+01  1.56722797e+01
  1.28600000e+03  3.03676596e+01  1.57147594e+01  1.57147594e+01
  1.28700000e+03  3.04095273e+01  1.57572247e+01  1.57572247e+01
  1.28800000e+03  3.04475872e+01  1.57996760e+01  1.57996760e+01
  1.28900000e+03  3.04819209e+01  1.58421106e+01  1.58421106e+01
  1.29000000e+03  3.05125355e+01  1.58845281e+01  1.58845281e+01
  1.29100000e+03  3.05393635e+01  1.59269295e+01  1.59269295e+01
  1.29200000e+03  3.05624858e+01  1.59693169e+01  1.59693169e+01
  1.29300000e+03  3.05819086e+01  1.60116893e+01  1.60116893e+01
  1.29400000e+03  3.05974891e+01  1.60540480e+01  1.60540480e+01
  1.29500000e+03  3.06093075e+01  1.60963935e+01  1.60963935e+01
  1.29600000e+03  3.06173688e+01  1.61387266e+01  1.61387266e+01
  1.29700000e+03  3.06216040e+01  1.61810469e+01  1.61810469e+01
  1.29800000e+03  3.06220919e+01  1.62233554e+01  1.62233554e+01
  1.29900000e+03  3.06186885e+01  1.62656526e+01  1.62656526e+01
  1.30000000e+03  3.06115463e+01  1.63079381e+01  1.63079381e+01
  1.30100000e+03  3.06005207e+01  1.63502140e+01  1.63502140e+01
  1.30200000e+03  3.05858380e+01  1.63924797e+01  1.63924797e+01
  1.30300000e+03  3.05673528e+01  1.64347360e+01  1.64347360e+01
  1.30400000e+03  3.05450681e+01  1.64769875e+01  1.64769875e+01
  1.30500000e+03  3.05191349e+01  1.65192320e+01  1.65192320e+01
  1.30600000e+03  3.04894813e+01  1.65614651e+01  1.65614651e+01
  1.30700000e+03  3.04561092e+01  1.66036941e+01  1.66036941e+01
  1.30800000e+03  3.04190946e+01  1.66459198e+01  1.66459198e+01
  1.30900000e+03  3.03783645e+01  1.66881421e+01  1.66881421e+01
  1.31000000e+03  3.03339943e+01  1.67303626e+01  1.67303626e+01
  1.31100000e+03  3.02859847e+01  1.67725841e+01  1.67725841e+01
  1.31200000e+03  3.02343360e+01  1.68148082e+01  1.68148082e+01
  1.31300000e+03  3.01790485e+01  1.68570364e+01  1.68570364e+01
  1.31400000e+03  3.01201962e+01  1.68992665e+01  1.68992665e+01
  1.31500000e+03  3.00578529e+01  1.69415053e+01  1.69415053e+01
  1.31600000e+03  2.99919435e+01  1.69837505e+01  1.69837505e+01
  1.31700000e+03  2.99226898e+01  1.70260060e+01  1.70260060e+01
  1.31800000e+03  2.98499417e+01  1.70682719e+01  1.70682719e+01
  1.31900000e+03  2.97739204e+01  1.71105491e+01  1.71105491e+01
  1.32000000e+03  2.96945496e+01  1.71528451e+01  1.71528451e+01
  1.32100000e+03  2.96119014e+01  1.71951567e+01  1.71951567e+01
  1.32200000e+03  2.95260473e+01  1.72374806e+01  1.72374806e+01
  1.32300000e+03  2.94369846e+01  1.72798245e+01  1.72798245e+01
  1.32400000e+03  2.93447842e+01  1.73221879e+01  1.73221879e+01
  1.32500000e+03  2.92493685e+01  1.73645752e+01  1.73645752e+01
  1.32600000e+03  2.91508823e+01  1.74069891e+01  1.74069891e+01
  1.32700000e+03  2.90493215e+01  1.74494289e+01  1.74494289e+01
  1.32800000e+03  2.89446818e+01  1.74918987e+01  1.74918987e+01
  1.32900000e+03  2.88371072e+01  1.75344008e+01  1.75344008e+01
  1.33000000e+03  2.87265928e+01  1.75769362e+01  1.75769362e+01
  1.33100000e+03  2.86132078e+01  1.76195103e+01  1.76195103e+01
  1.33200000e+03  2.84969468e+01  1.76621218e+01  1.76621218e+01
  1.33300000e+03  2.83778784e+01  1.77047735e+01  1.77047735e+01
  1.33400000e+03  2.82561452e+01  1.77474691e+01  1.77474691e+01
  1.33500000e+03  2.81316667e+01  1.77902094e+01  1.77902094e+01
  1.33600000e+03  2.80045851e+01  1.78330007e+01  1.78330007e+01
  1.33700000e+03  2.78748937e+01  1.78758427e+01  1.78758427e+01
  1.33800000e+03  2.77427341e+01  1.79187333e+01  1.79187333e+01
  1.33900000e+03  2.76080249e+01  1.79616762e+01  1.79616762e+01
  1.34000000e+03  2.74709814e+01  1.80046784e+01  1.80046784e+01
  1.34100000e+03  2.73314475e+01  1.80477375e+01  1.80477375e+01
  1.34200000e+03  2.71897123e+01  1.80908588e+01  1.80908588e+01
  1.34300000e+03  2.70456193e+01  1.81340469e+01  1.81340469e+01
  1.34400000e+03  2.68993829e+01  1.81773001e+01  1.81773001e+01
  1.34500000e+03  2.67509204e+01  1.82206236e+01  1.82206236e+01
  1.34600000e+03  2.66003714e+01  1.82640200e+01  1.82640200e+01
  1.34700000e+03  2.64477270e+01  1.83074915e+01  1.83074915e+01
  1.34800000e+03  2.62930523e+01  1.83510410e+01  1.83510410e+01
  1.34900000e+03  2.61364866e+01  1.83946708e+01  1.83946708e+01
  1.35000000e+03  2.59780945e+01  1.84383851e+01  1.84383851e+01
  1.35100000e+03  2.58178659e+01  1.84821836e+01  1.84821836e+01
  1.35200000e+03  2.56559379e+01  1.85260761e+01  1.85260761e+01
  1.35300000e+03  2.54922985e+01  1.85700595e+01  1.85700595e+01
  1.35400000e+03  2.53272324e+01  1.86141346e+01  1.86141346e+01
  1.35500000e+03  2.51605789e+01  1.86583044e+01  1.86583044e+01
  1.35600000e+03  2.49925481e+01  1.87025737e+01  1.87025737e+01
  1.35700000e+03  2.48232017e+01  1.87469455e+01  1.87469455e+01
  1.35800000e+03  2.46524525e+01  1.87914208e+01  1.87914208e+01
  1.35900000e+03  2.44805104e+01  1.88360046e+01  1.88360046e+01
  1.36000000e+03  2.43074365e+01  1.88806976e+01  1.88806976e+01
  1.36100000e+03  2.41332174e+01  1.89255047e+01  1.89255047e+01
  1.36200000e+03  2.39579141e+01  1.89704276e+01  1.89704276e+01
  1.36300000e+03  2.37816616e+01  1.90154693e+01  1.90154693e+01
  1.36400000e+03  2.36044462e+01  1.90606321e+01  1.90606321e+01
  1.36500000e+03  2.34264027e+01  1.91059204e+01  1.91059204e+01
  1.36600000e+03  2.32475915e+01  1.91513341e+01  1.91513341e+01
  1.36700000e+03  2.30680728e+01  1.91968785e+01  1.91968785e+01
  1.36800000e+03  2.28878326e+01  1.92425610e+01  1.92425610e+01
  1.36900000e+03  2.27070796e+01  1.92883789e+01  1.92883789e+01
  1.37000000e+03  2.25258737e+01  1.93343314e+01  1.93343314e+01
  1.37100000e+03  2.23441264e+01  1.93804246e+01  1.93804246e+01
  1.37200000e+03  2.21621203e+01  1.94266624e+01  1.94266624e+01
  1.37300000e+03  2.19797667e+01  1.94730460e+01  1.94730460e+01
  1.37400000e+03  2.17971996e+01  1.95195798e+01  1.95195798e+01
  1.37500000e+03  2.16144787e+01  1.95662651e+01  1.95662651e+01
  1.37600000e+03  2.14317378e+01  1.96131050e+01  1.96131050e+01
  1.37700000e+03  2.12488881e+01  1.96601030e+01  1.96601030e+01
  1.37800000e+03  2.10661377e+01  1.97072609e+01  1.97072609e+01
  1.37900000e+03  2.08834717e+01  1.97545812e+01  1.97545812e+01
  1.38000000e+03  2.07010240e+01  1.98020671e+01  1.98020671e+01
  1.38100000e+03  2.05187055e+01  1.98497225e+01  1.98497225e+01
  1.38200000e+03  2.03367242e+01  1.98975477e+01  1.98975477e+01
  1.38300000e+03  2.01550653e+01  1.99455466e+01  1.99455466e+01
  1.38400000e+03  1.99737883e+01  1.99937269e+01  1.99937269e+01
  1.38500000e+03  1.97930269e+01  2.00420864e+01  2.00420864e+01
  1.38600000e+03  1.96128407e+01  2.00906244e+01  2.00906244e+01
  1.38700000e+03  1.94332891e+01  2.01393461e+01  2.01393461e+01
  1.38800000e+03  1.92544317e+01  2.01882550e+01  2.01882550e+01
  1.38900000e+03  1.90763281e+01  2.02373533e+01  2.02373533e+01
  1.39000000e+03  1.88991120e+01  2.02866439e+01  2.02866439e+01
  1.39100000e+03  1.87227690e+01  2.03361295e+01  2.03361295e+01
  1.39200000e+03  1.85474330e+01  2.03858118e+01  2.03858118e+01
  1.39300000e+03  1.83730895e+01  2.04356933e+01  2.04356933e+01
  1.39400000e+03  1.81997983e+01  2.04857773e+01  2.04857773e+01
  1.39500000e+03  1.80276936e+01  2.05360645e+01  2.05360645e+01
  1.39600000e+03  1.78566867e+01  2.05865578e+01  2.05865578e+01
  1.39700000e+03  1.76869864e+01  2.06372596e+01  2.06372596e+01
  1.39800000e+03  1.75185785e+01  2.06881725e+01  2.06881725e+01
  1.39900000e+03  1.73515231e+01  2.07392989e+01  2.07392989e+01
  1.40000000e+03  1.71858807e+01  2.07906466e+01  2.07906466e+01
  1.40100000e+03  1.70217114e+01  2.08422113e+01  2.08422113e+01
  1.40200000e+03  1.68590745e+01  2.08939926e+01  2.08939926e+01
  1.40300000e+03  1.66979545e+01  2.09459961e+01  2.09459961e+01
  1.40400000e+03  1.65384851e+01  2.09982251e+01  2.09982251e+01
  1.40500000e+03  1.63807255e+01  2.10506811e+01  2.10506811e+01
  1.40600000e+03  1.62247351e+01  2.11033665e+01  2.11033665e+01
  1.40700000e+03  1.60704249e+01  2.11562831e+01  2.11562831e+01
  1.40800000e+03  1.59180032e+01  2.12094333e+01  2.12094333e+01
  1.40900000e+03  1.57673812e+01  2.12628190e+01  2.12628190e+01
  1.41000000e+03  1.56186934e+01  2.13164425e+01  2.13164425e+01
  1.41100000e+03  1.54719255e+01  2.13703046e+01  2.13703046e+01
  1.41200000e+03  1.53272122e+01  2.14244070e+01  2.14244070e+01
  1.41300000e+03  1.51845397e+01  2.14787525e+01  2.14787525e+01
  1.41400000e+03  1.50439687e+01  2.15333425e+01  2.15333425e+01
  1.41500000e+03  1.49054859e+01  2.15881780e+01  2.15881780e+01
  1.41600000e+03  1.47692265e+01  2.16432662e+01  2.16432662e+01
  1.41700000e+03  1.46351775e+01  2.16986055e+01  2.16986055e+01
  1.41800000e+03  1.45034004e+01  2.17541930e+01  2.17541930e+01
  1.41900000e+03  1.43739567e+01  2.18100326e+01  2.18100326e+01
  1.42000000e+03  1.42468342e+01  2.18661287e+01  2.18661287e+01
  1.42100000e+03  1.41220947e+01  2.19224817e+01  2.19224817e+01
  1.42200000e+03  1.39998007e+01  2.19790939e+01  2.19790939e+01
  1.42300000e+03  1.38798660e+01  2.20359666e+01  2.20359666e+01
  1.42400000e+03  1.37625019e+01  2.20931015e+01  2.20931015e+01
  1.42500000e+03  1.36476227e+01  2.21504999e+01  2.21504999e+01
  1.42600000e+03  1.35352917e+01  2.22081644e+01  2.22081644e+01
  1.42700000e+03  1.34254980e+01  2.22660945e+01  2.22660945e+01
  1.42800000e+03  1.33183052e+01  2.23242919e+01  2.23242919e+01
  1.42900000e+03  1.32137029e+01  2.23827578e+01  2.23827578e+01
  1.43000000e+03  1.31117552e+01  2.24414938e+01  2.24414938e+01
  1.43100000e+03  1.30125265e+01  2.25005005e+01  2.25005005e+01
  1.43200000e+03  1.29160071e+01  2.25597853e+01  2.25597853e+01
  1.43300000e+03  1.28221877e+01  2.26193438e+01  2.26193438e+01
  1.43400000e+03  1.27310590e+01  2.26791741e+01  2.26791741e+01
  1.43500000e+03  1.26427608e+01  2.27392781e+01  2.27392781e+01
  1.43600000e+03  1.25572102e+01  2.27996607e+01  2.27996607e+01
  1.43700000e+03  1.24743988e+01  2.28603209e+01  2.28603209e+01
  1.43800000e+03  1.23944670e+01  2.29212609e+01  2.29212609e+01
  1.43900000e+03  1.23174071e+01  2.29824824e+01  2.29824824e+01
  1.44000000e+03  1.22431372e+01  2.30439873e+01  2.30439873e+01
  1.44100000e+03  1.21717244e+01  2.31057730e+01  2.31057730e+01
  1.44200000e+03  1.21031616e+01  2.31678435e+01  2.31678435e+01
  1.44300000e+03  1.20374421e+01  2.32302002e+01  2.32302002e+01
  1.44400000e+03  1.19746338e+01  2.32928403e+01  2.32928403e+01
  1.44500000e+03  1.19147305e+01  2.33557656e+01  2.33557656e+01
  1.44600000e+03  1.18577264e+01  2.34189780e+01  2.34189780e+01
  1.44700000e+03  1.18036159e+01  2.34824759e+01  2.34824759e+01
  1.44800000e+03  1.17523937e+01  2.35462689e+01  2.35462689e+01
  1.44900000e+03  1.17041291e+01  2.36103477e+01  2.36103477e+01
  1.45000000e+03  1.16587431e+01  2.36747113e+01  2.36747113e+01
  1.45100000e+03  1.16163055e+01  2.37393643e+01  2.37393643e+01
  1.45200000e+03  1.15767379e+01  2.38043059e+01  2.38043059e+01
  1.45300000e+03  1.15401108e+01  2.38695389e+01  2.38695389e+01
  1.45400000e+03  1.15064205e+01  2.39350615e+01  2.39350615e+01
  1.45500000e+03  1.14755895e+01  2.40008749e+01  2.40008749e+01
  1.45600000e+03  1.14476890e+01  2.40669809e+01  2.40669809e+01
  1.45700000e+03  1.14227165e+01  2.41333789e+01  2.41333789e+01
  1.45800000e+03  1.14005208e+01  2.42000706e+01  2.42000706e+01
  1.45900000e+03  1.13812485e+01  2.42670539e+01  2.42670539e+01
  1.46000000e+03  1.13648977e+01  2.43343318e+01  2.43343318e+01
  1.46100000e+03  1.13513185e+01  2.44019006e+01  2.44019006e+01
  1.46200000e+03  1.13405837e+01  2.44697642e+01  2.44697642e+01
  1.46300000e+03  1.13326926e+01  2.45379190e+01  2.45379190e+01
  1.46400000e+03  1.13275703e+01  2.46063741e+01  2.46063741e+01
  1.46500000e+03  1.13252905e+01  2.46751222e+01  2.46751222e+01
  1.46600000e+03  1.13257791e+01  2.47441587e+01  2.47441587e+01
  1.46700000e+03  1.13289620e+01  2.48134885e+01  2.48134885e+01
  1.46800000e+03  1.13349883e+01  2.48831117e+01  2.48831117e+01
  1.46900000e+03  1.13436360e+01  2.49530291e+01  2.49530291e+01
  1.47000000e+03  1.13550547e+01  2.50232387e+01  2.50232387e+01
  1.47100000e+03  1.13690974e+01  2.50937426e+01  2.50937426e+01
  1.47200000e+03  1.13858399e+01  2.51645380e+01  2.51645380e+01
  1.47300000e+03  1.14051356e+01  2.52356287e+01  2.52356287e+01
  1.47400000e+03  1.14271355e+01  2.53070122e+01  2.53070122e+01
  1.47500000e+03  1.14516191e+01  2.53786906e+01  2.53786906e+01
  1.47600000e+03  1.14787379e+01  2.54506607e+01  2.54506607e+01
  1.47700000e+03  1.15083463e+01  2.55229230e+01  2.55229230e+01
  1.47800000e+03  1.15403735e+01  2.55954775e+01  2.55954775e+01
  1.47900000e+03  1.15749716e+01  2.56683244e+01  2.56683244e+01
  1.48000000e+03  1.16119218e+01  2.57414677e+01  2.57414677e+01
  1.48100000e+03  1.16513766e+01  2.58149030e+01  2.58149030e+01
  1.48200000e+03  1.16931178e+01  2.58886229e+01  2.58886229e+01
  1.48300000e+03  1.17372242e+01  2.59626323e+01  2.59626323e+01
  1.48400000e+03  1.17836266e+01  2.60369306e+01  2.60369306e+01
  1.48500000e+03  1.18323301e+01  2.61115169e+01  2.61115169e+01
  1.48600000e+03  1.18831917e+01  2.61863929e+01  2.61863929e+01
  1.48700000e+03  1.19362913e+01  2.62615554e+01  2.62615554e+01
  1.48800000e+03  1.19915606e+01  2.63370064e+01  2.63370064e+01
  1.48900000e+03  1.20489314e+01  2.64127411e+01  2.64127411e+01
  1.49000000e+03  1.21084103e+01  2.64887646e+01  2.64887646e+01
  1.49100000e+03  1.21698553e+01  2.65650740e+01  2.65650740e+01
  1.49200000e+03  1.22333476e+01  2.66416673e+01  2.66416673e+01
  1.49300000e+03  1.22988200e+01  2.67185462e+01  2.67185462e+01
  1.49400000e+03  1.23661314e+01  2.67957098e+01  2.67957098e+01
  1.49500000e+03  1.24353635e+01  2.68731544e+01  2.68731544e+01
  1.49600000e+03  1.25064498e+01  2.69508874e+01  2.69508874e+01
  1.49700000e+03  1.25792498e+01  2.70289034e+01  2.70289034e+01
  1.49800000e+03  1.26538460e+01  2.71071928e+01  2.71071928e+01
