# ell,Dl_TT,Dl_EE,Dl_TE
5.540000000000000000e+02,2.515737427496639611e+03,9.321919425429975092e+00,7.885060387991297048e+00
5.550000000000000000e+02,2.511367574668831821e+03,9.483508461663522127e+00,8.890115699308905661e+00
5.560000000000000000e+02,2.506807867136069490e+03,9.649810774209308661e+00,9.876294050817554293e+00
5.570000000000000000e+02,2.502080708792678706e+03,9.820744778820925447e+00,1.084302440863061001e+01
5.580000000000000000e+02,2.497171371359765999e+03,9.996303247289803906e+00,1.178963179924070026e+01
5.590000000000000000e+02,2.492087399540990191e+03,1.017640479613183579e+01,1.271567144786331127e+01
5.600000000000000000e+02,2.486828908675017374e+03,1.036104240022370249e+01,1.362055005668178786e+01
5.610000000000000000e+02,2.481410861758491137e+03,1.055006062513769294e+01,1.450367430237233712e+01
5.620000000000000000e+02,2.475818515838392614e+03,1.074352690942387412e+01,1.536467358978768516e+01
5.630000000000000000e+02,2.470066827147741606e+03,1.094128602808813966e+01,1.620280598680376372e+01
5.640000000000000000e+02,2.464163323108659370e+03,1.114333137476544522e+01,1.701762651533389814e+01
5.650000000000000000e+02,2.458093251201913972e+03,1.134958219383653066e+01,1.780869011101555088e+01
5.660000000000000000e+02,2.451871558452144200e+03,1.156003209373791840e+01,1.857555160782507286e+01
5.670000000000000000e+02,2.445505763403071342e+03,1.177445202271347746e+01,1.931761721012626154e+01
5.680000000000000000e+02,2.438988530582100793e+03,1.199291006325714193e+01,2.003451575840917798e+01
5.690000000000000000e+02,2.432327373078843721e+03,1.221532589524576551e+01,2.072580168872599415e+01
5.700000000000000000e+02,2.425522375737174571e+03,1.244154505276126699e+01,2.139102927333110316e+01
5.710000000000000000e+02,2.418581046460581547e+03,1.267156169335171612e+01,2.202967834878345599e+01
5.720000000000000000e+02,2.411510890630670019e+03,1.290522157348031840e+01,2.264152558151911876e+01
5.730000000000000000e+02,2.404311985513802028e+03,1.314251907391199659e+01,2.322605040215296057e+01
5.740000000000000000e+02,2.396984405905971926e+03,1.338337443128689941e+01,2.378302903976862126e+01
5.750000000000000000e+02,2.389550501016133239e+03,1.362763373838068048e+01,2.431216322495627580e+01
5.760000000000000000e+02,2.381995489463307877e+03,1.387529171305086706e+01,2.481308017410828626e+01
5.770000000000000000e+02,2.374341715512915926e+03,1.412619467336928736e+01,2.528540682998332656e+01
5.780000000000000000e+02,2.366581818427887811e+03,1.438026330644008155e+01,2.572876984604944539e+01
5.790000000000000000e+02,2.358723286185182133e+03,1.463749266840347119e+01,2.614301833961764743e+01
5.800000000000000000e+02,2.350773604183484167e+03,1.489765515937487272e+01,2.652777833877707536e+01
5.810000000000000000e+02,2.342740255192889890e+03,1.516074606081943266e+01,2.688267553564387313e+01
5.820000000000000000e+02,2.334623293672517320e+03,1.542661225411207049e+01,2.720740952718547589e+01
5.830000000000000000e+02,2.326422771332012871e+03,1.569517498903288377e+01,2.750175379988260360e+01
5.840000000000000000e+02,2.318153588313012733e+03,1.596642988344841640e+01,2.776533294574145572e+01
5.850000000000000000e+02,2.309815790616670711e+03,1.624007564167863293e+01,2.799791967216825128e+01
5.860000000000000000e+02,2.301409421278397531e+03,1.651618236029990072e+01,2.819921201821890477e+01
5.870000000000000000e+02,2.292941945915999895e+03,1.679459747763429078e+01,2.836913036473648120e+01
5.880000000000000000e+02,2.284428252652444826e+03,1.707516854192563116e+01,2.850744613838856267e+01
5.890000000000000000e+02,2.275853523914452580e+03,1.735781746695238681e+01,2.861400456586756746e+01
5.900000000000000000e+02,2.267240066983169072e+03,1.764246627507799303e+01,2.868857614701596148e+01
5.910000000000000000e+02,2.258587908923137093e+03,1.792896284023878906e+01,2.873107940938881910e+01
5.920000000000000000e+02,2.249897073390754940e+03,1.821722939962039689e+01,2.874120961301565558e+01
5.930000000000000000e+02,2.241175006198428946e+03,1.850711404027266482e+01,2.871895853037344537e+01
5.940000000000000000e+02,2.232421724010533126e+03,1.879853921066364819e+01,2.866424315158215563e+01
5.950000000000000000e+02,2.223652091172280052e+03,1.909135320717350837e+01,2.857697992733423931e+01
5.960000000000000000e+02,2.214866117172537543e+03,1.938547868552833009e+01,2.845708475581872321e+01
5.970000000000000000e+02,2.206063807866551542e+03,1.968076414717489797e+01,2.830439871365044624e+01
5.980000000000000000e+02,2.197252591084476990e+03,1.997705819434662544e+01,2.811898506831452593e+01
5.990000000000000000e+02,2.188439891001522938e+03,2.027435804132133867e+01,2.790068372838556598e+01
6.000000000000000000e+02,2.179625702520433606e+03,2.057243823187127418e+01,2.764955676903080928e+01
6.010000000000000000e+02,2.170824801961882713e+03,2.087122331909156259e+01,2.736566681477981078e+01
6.020000000000000000e+02,2.162021994733246174e+03,2.117056929504237317e+01,2.704915477404243873e+01
6.030000000000000000e+02,2.153246570241623886e+03,2.147040790197390336e+01,2.669993931334216697e+01
6.040000000000000000e+02,2.144483260660989799e+03,2.177059671836627430e+01,2.631816122081247400e+01
6.050000000000000000e+02,2.135739071633706317e+03,2.207099341360000722e+01,2.590388637073923661e+01
6.060000000000000000e+02,2.127028431111566078e+03,2.237153000257205093e+01,2.545725422593105591e+01
6.070000000000000000e+02,2.118343486961335657e+03,2.267213858775824775e+01,2.497825505917317912e+01
6.080000000000000000e+02,2.109698660834653310e+03,2.297260284497242822e+01,2.446710122501994178e+01
6.090000000000000000e+02,2.101100945802052138e+03,2.327285504657298887e+01,2.392400438193025991e+01
6.100000000000000000e+02,2.092535055250730693e+03,2.357275329086732896e+01,2.334902697099985858e+01
6.110000000000000000e+02,2.084030253670619913e+03,2.387208150021471909e+01,2.274230497629405079e+01
6.120000000000000000e+02,2.075571249328167141e+03,2.417084644407811211e+01,2.210397366053378221e+01
6.130000000000000000e+02,2.067165025077181326e+03,2.446890645577538592e+01,2.143424181363762671e+01
6.140000000000000000e+02,2.058833412930968734e+03,2.476611994293067553e+01,2.073339174537174401e+01
6.150000000000000000e+02,2.050553689269918777e+03,2.506234538537632872e+01,2.000170502210967882e+01
6.160000000000000000e+02,2.042355108183617403e+03,2.535751558925584348e+01,1.923961097270316145e+01
6.170000000000000000e+02,2.034229794196484818e+03,2.565156342857846283e+01,1.844731540096512745e+01
6.180000000000000000e+02,2.026184721875879404e+03,2.594442184297607312e+01,1.762524611726549040e+01
6.190000000000000000e+02,2.018219439196549274e+03,2.623580106666278411e+01,1.677368165174044279e+01
6.200000000000000000e+02,2.010340919035278375e+03,2.652578267609799312e+01,1.589297401786510378e+01
6.210000000000000000e+02,2.002563559419518242e+03,2.681422553760322458e+01,1.498340019514002464e+01
6.220000000000000000e+02,1.994879481278790763e+03,2.710084006118369615e+01,1.404538489339102725e+01
6.230000000000000000e+02,1.987288231197616369e+03,2.738570799180522641e+01,1.307927777993250729e+01
6.240000000000000000e+02,1.979804207293724176e+03,2.766861410062679738e+01,1.208535347584367692e+01
6.250000000000000000e+02,1.972426956970296942e+03,2.794949171993982517e+01,1.106396006510754582e+01
6.260000000000000000e+02,1.965163454041027990e+03,2.822812571556495698e+01,1.001551909161223364e+01
6.270000000000000000e+02,1.958005822101778222e+03,2.850444950920677911e+01,8.940302787764238701e+00
6.280000000000000000e+02,1.950975888522664263e+03,2.877832230701750049e+01,7.838731097213621268e+00
6.290000000000000000e+02,1.944058354059447311e+03,2.904967760937047672e+01,6.711371672940610544e+00
6.300000000000000000e+02,1.937267623708141855e+03,2.931844895184431010e+01,5.558642850703867211e+00
6.310000000000000000e+02,1.930603253176829867e+03,2.958434713366871094e+01,4.380962160350267531e+00
6.320000000000000000e+02,1.924064800348723793e+03,2.984745426488277076e+01,3.178894837486618385e+00
6.330000000000000000e+02,1.917666676735607780e+03,3.010755545720707360e+01,1.952782541763582236e+00
6.340000000000000000e+02,1.911401019545858844e+03,3.036451010238033987e+01,7.031888942725783576e-01
6.350000000000000000e+02,1.905274819991340337e+03,3.061832612546210086e+01,-5.693529934436671880e-01
6.360000000000000000e+02,1.899295072207559542e+03,3.086878870060234092e+01,-1.864333093140711828e+00
6.370000000000000000e+02,1.893461347786566421e+03,3.111590578552954156e+01,-3.181197628256003274e+00
6.380000000000000000e+02,1.887773221547176490e+03,3.135946258100830875e+01,-4.519393626299827105e+00
6.390000000000000000e+02,1.882237697292212943e+03,3.159946706526806182e+01,-5.878391194002050568e+00
6.400000000000000000e+02,1.876854356677545866e+03,3.183570445340401633e+01,-7.257640446587549476e+00
6.410000000000000000e+02,1.871630210567845324e+03,3.206818273175235134e+01,-8.656586356553253481e+00
6.420000000000000000e+02,1.866557422254033099e+03,3.229668711724056607e+01,-1.007460934581943590e+01
6.430000000000000000e+02,1.861657861282554222e+03,3.252122559171498750e+01,-1.151108468750264358e+01
6.440000000000000000e+02,1.856908847271680088e+03,3.274165761749708281e+01,-1.296537507668260325e+01
6.450000000000000000e+02,1.852332257465148359e+03,3.295776839041995032e+01,-1.443685884378527540e+01
6.460000000000000000e+02,1.847927696148562063e+03,3.316956586159727038e+01,-1.592491509895398494e+01
6.470000000000000000e+02,1.843687345929041385e+03,3.337690945292586520e+01,-1.742884204540568760e+01
6.480000000000000000e+02,1.839618244628723005e+03,3.357965856632437607e+01,-1.894814657364416632e+01
6.490000000000000000e+02,1.835720008417786175e+03,3.377782109295952040e+01,-2.048197990840207794e+01
6.500000000000000000e+02,1.832007108687745585e+03,3.397125638496196842e+01,-2.202979105768364576e+01
6.510000000000000000e+02,1.828464290340323487e+03,3.415997364681844317e+01,-2.359081524038865751e+01
6.520000000000000000e+02,1.825098467292263422e+03,3.434391327237681679e+01,-2.516439558774833429e+01
6.530000000000000000e+02,1.821916529426134275e+03,3.452301698873898061e+01,-2.674995845295102015e+01
6.540000000000000000e+02,1.818917944883987730e+03,3.469722648327070402e+01,-2.834685666332424603e+01
6.550000000000000000e+02,1.816109611280399349e+03,3.486640914404601688e+01,-2.995444376858700863e+01
6.560000000000000000e+02,1.813476153161445609e+03,3.503065508154339369e+01,-3.157192551993617968e+01
6.570000000000000000e+02,1.811031901335678867e+03,3.518983158784603660e+01,-3.319880539871542879e+01
6.580000000000000000e+02,1.808776339078164710e+03,3.534388015834834817e+01,-3.483421630091473986e+01
6.590000000000000000e+02,1.806708953333650243e+03,3.549266797597061895e+01,-3.647758883374934413e+01
6.600000000000000000e+02,1.804829234669921107e+03,3.563621067663414976e+01,-3.812820576806738870e+01
6.610000000000000000e+02,1.803136677232380862e+03,3.577437532099915529e+01,-3.978535054033560669e+01
6.620000000000000000e+02,1.801638204325856805e+03,3.590710315996710733e+01,-4.144838149795334914e+01
6.630000000000000000e+02,1.800325891499615864e+03,3.603440963145010301e+01,-4.311650911914555451e+01
6.640000000000000000e+02,1.799206669011503891e+03,3.615616158840906280e+01,-4.478901876993551667e+01
6.650000000000000000e+02,1.798280044922086063e+03,3.627237432066304734e+01,-4.646527069194959125e+01
6.660000000000000000e+02,1.797538105069595304e+03,3.638298878297154459e+01,-4.814455147730566154e+01
6.670000000000000000e+02,1.796987789926441337e+03,3.648802010439211330e+01,-4.982607405558874802e+01
6.680000000000000000e+02,1.796636043337939327e+03,3.658733481641481688e+01,-5.150912619291705141e+01
6.690000000000000000e+02,1.796467535643851988e+03,3.668087361862614415e+01,-5.319307047810259803e+01
6.700000000000000000e+02,1.796496643058252630e+03,3.676872563190380561e+01,-5.487712153966165118e+01
6.710000000000000000e+02,1.796715468308121899e+03,3.685083137039454471e+01,-5.656056879993022335e+01
6.720000000000000000e+02,1.797123543156004871e+03,3.692705699477684789e+01,-5.824277646004082953e+01
6.730000000000000000e+02,1.797720402806955690e+03,3.699749133431017611e+01,-5.992288645951768444e+01
6.740000000000000000e+02,1.798505585949901615e+03,3.706207460267288667e+01,-6.160033825424773823e+01
6.750000000000000000e+02,1.799486060433470129e+03,3.712074690759020257e+01,-6.327427475033573501e+01
6.760000000000000000e+02,1.800653946451201364e+03,3.717352250425414439e+01,-6.494398782510234014e+01
6.770000000000000000e+02,1.802008793485999377e+03,3.722041553628690025e+01,-6.660884405398473973e+01
6.780000000000000000e+02,1.803542729138561981e+03,3.726129152049949766e+01,-6.826791341210001463e+01
6.790000000000000000e+02,1.805270161714437791e+03,3.729616436919706501e+01,-6.992048905048172003e+01
6.800000000000000000e+02,1.807183226569279213e+03,3.732504787503241772e+01,-7.156586450950159417e+01
6.810000000000000000e+02,1.809274063086756769e+03,3.734780719590909115e+01,-7.320311093198743890e+01
6.820000000000000000e+02,1.811542240413537229e+03,3.736453013368572584e+01,-7.483159683855019750e+01
6.830000000000000000e+02,1.813994757575637323e+03,3.737508159418281650e+01,-7.645046831513292318e+01
6.840000000000000000e+02,1.816631192350397669e+03,3.737954912224318349e+01,-7.805916878779451906e+01
6.850000000000000000e+02,1.819436275768266114e+03,3.737802013059758366e+01,-7.965699346599247122e+01
6.860000000000000000e+02,1.822417020368506201e+03,3.737043338503669787e+01,-8.124286655437823867e+01
6.870000000000000000e+02,1.825573017832914047e+03,3.735695028339059576e+01,-8.281697487061973106e+01
6.880000000000000000e+02,1.828903864746570662e+03,3.733743505956690711e+01,-8.437861439426548316e+01
6.890000000000000000e+02,1.832409162734634720e+03,3.731204883139894690e+01,-8.592633875916541797e+01
6.900000000000000000e+02,1.836081092974141484e+03,3.728087831730462653e+01,-8.745944435821274965e+01
6.910000000000000000e+02,1.839919267579782172e+03,3.724378732175758699e+01,-8.897797032292301367e+01
6.920000000000000000e+02,1.843923304112586948e+03,3.720086227082139629e+01,-9.048121337786419360e+01
6.930000000000000000e+02,1.848092825710490615e+03,3.715211518524778711e+01,-9.196847038245445560e+01
6.940000000000000000e+02,1.852420035589722829e+03,3.709763219114005040e+01,-9.343829574764157542e+01
6.950000000000000000e+02,1.856911994041000753e+03,3.703735074943266170e+01,-9.489072910247983828e+01
6.960000000000000000e+02,1.861546064794544691e+03,3.697120816668787313e+01,-9.632432502311914391e+01
6.970000000000000000e+02,1.866344171377936163e+03,3.689943861846040818e+01,-9.773912326172144560e+01
6.980000000000000000e+02,1.871283689715916580e+03,3.682190484148113541e+01,-9.913367847531870325e+01
6.990000000000000000e+02,1.876379130096251401e+03,3.673869218216064070e+01,-1.005080304546274164e+02
7.000000000000000000e+02,1.881615306625849598e+03,3.664988582641370130e+01,-1.018614764153332288e+02
7.010000000000000000e+02,1.886991928335211469e+03,3.655549628760557113e+01,-1.031933235793484158e+02
7.020000000000000000e+02,1.892501434214318351e+03,3.645553289817112841e+01,-1.045029192735435117e+02
7.030000000000000000e+02,1.898151158283919813e+03,3.635015308425701619e+01,-1.057903633510601367e+02
7.040000000000000000e+02,1.903941015472146091e+03,3.623929133778825928e+01,-1.070535278801239514e+02
7.050000000000000000e+02,1.909848650387213183e+03,3.612310475291058509e+01,-1.082932550603821369e+02
7.060000000000000000e+02,1.915896267952061407e+03,3.600160174375879762e+01,-1.095081592642884374e+02
7.070000000000000000e+02,1.922061525900666311e+03,3.587493906855230819e+01,-1.106983398285478586e+02
7.080000000000000000e+02,1.928344365385860556e+03,3.574297629126872522e+01,-1.118638959081314113e+02
7.090000000000000000e+02,1.934752159698595051e+03,3.560601834339620808e+01,-1.130026987678717063e+02
7.100000000000000000e+02,1.941270011723664084e+03,3.546399870451566017e+01,-1.141155896991494672e+02
7.110000000000000000e+02,1.947897882006998771e+03,3.531699919546333888e+01,-1.152019246241801511e+02
7.120000000000000000e+02,1.954643163059754215e+03,3.516510146532509395e+01,-1.162603166379102362e+02
7.130000000000000000e+02,1.961483551149472078e+03,3.500831273476279648e+01,-1.172908636750311899e+02
7.140000000000000000e+02,1.968426451203715715e+03,3.484678856442381800e+01,-1.182929208021198377e+02
7.150000000000000000e+02,1.975471848576641378e+03,3.468053582968438775e+01,-1.192665853224122685e+02
7.160000000000000000e+02,1.982604883304059058e+03,3.450956123297775946e+01,-1.202112116307184948e+02
7.170000000000000000e+02,1.989825552472605068e+03,3.433394555995774056e+01,-1.211254111934853483e+02
7.180000000000000000e+02,1.997133858828728762e+03,3.415376942324839149e+01,-1.220092802165131474e+02
7.190000000000000000e+02,2.004522385003244835e+03,3.396918751878067866e+01,-1.228621719378323860e+02
7.200000000000000000e+02,2.011991144602272925e+03,3.378020585721663593e+01,-1.236849242957467823e+02
7.210000000000000000e+02,2.019532730790437199e+03,3.358705304546182191e+01,-1.244761470970466064e+02
7.220000000000000000e+02,2.027147167367232441e+03,3.338973474951647802e+01,-1.252359348103989447e+02
7.230000000000000000e+02,2.034834482962507309e+03,3.318847923241623477e+01,-1.259643814224183274e+02
7.240000000000000000e+02,2.042587285227044504e+03,3.298336607351246386e+01,-1.266608378564231288e+02
7.250000000000000000e+02,2.050405611894231242e+03,3.277447468159319754e+01,-1.273246545163815284e+02
7.260000000000000000e+02,2.058282079338836866e+03,3.256188429559469455e+01,-1.279566663935515720e+02
7.270000000000000000e+02,2.066216733633903914e+03,3.234574824165400031e+01,-1.285554802358189761e+02
7.280000000000000000e+02,2.074209624731763597e+03,3.212607116525297357e+01,-1.291219299047371862e+02
7.290000000000000000e+02,2.082238529395184742e+03,3.190308031345393402e+01,-1.296538784202729175e+02
7.300000000000000000e+02,2.090318356004614543e+03,3.167670574222682944e+01,-1.301529010057615778e+02
7.310000000000000000e+02,2.098441739367473929e+03,3.144717436761838059e+01,-1.306183445705760278e+02
7.320000000000000000e+02,2.106593891780420563e+03,3.121449017326286679e+01,-1.310488128180129195e+02
7.330000000000000000e+02,2.114782305345438544e+03,3.097887974923460419e+01,-1.314451364784003999e+02
7.340000000000000000e+02,2.122999623665594754e+03,3.074027249974200870e+01,-1.318059179174311737e+02
7.350000000000000000e+02,2.131231067296206220e+03,3.049896895091275439e+01,-1.321327290572256175e+02
7.360000000000000000e+02,2.139491561702138370e+03,3.025504670241996408e+01,-1.324241708601286973e+02
7.370000000000000000e+02,2.147758906471861337e+03,3.000850894169883887e+01,-1.326803286877457140e+02
7.380000000000000000e+02,2.156040605788829453e+03,2.975958147075316518e+01,-1.329012871602215284e+02
7.390000000000000000e+02,2.164329314535673348e+03,2.950834142680130157e+01,-1.330863875782684715e+02
7.400000000000000000e+02,2.172617689406614318e+03,2.925494005301068867e+01,-1.332349704704475641e+02
7.410000000000000000e+02,2.180898388778422486e+03,2.899952844432019816e+01,-1.333486032657096132e+02
7.420000000000000000e+02,2.189171498215162956e+03,2.874218329334955158e+01,-1.334266249037011391e+02
7.430000000000000000e+02,2.197437104731889121e+03,2.848305540514473222e+01,-1.334683735078418181e+02
7.440000000000000000e+02,2.205680445442343171e+03,2.822229544325831441e+01,-1.334739289336792183e+02
7.450000000000000000e+02,2.213901609965655553e+03,2.796005393216358925e+01,-1.334433701925286186e+02
7.460000000000000000e+02,2.222093263466935696e+03,2.769640700350136342e+01,-1.333775180004035974e+02
7.470000000000000000e+02,2.230255497831566117e+03,2.743150491115804357e+01,-1.332749645147458182e+02
7.480000000000000000e+02,2.238380980347936202e+03,2.716542352142360173e+01,-1.331365286964612835e+02
7.490000000000000000e+02,2.246469804898257735e+03,2.689831282822812497e+01,-1.329622860472705668e+02
7.500000000000000000e+02,2.254514640657044765e+03,2.663032269970516097e+01,-1.327523111598819980e+02
7.510000000000000000e+02,2.262508219039377309e+03,2.636152672373190242e+01,-1.325059360149102190e+02
7.520000000000000000e+02,2.270443517765984325e+03,2.609206502009548601e+01,-1.322232377084623351e+02
7.530000000000000000e+02,2.278328427978641230e+03,2.582200143432385175e+01,-1.319057783890882831e+02
7.540000000000000000e+02,2.286155990346096587e+03,2.555147395438937252e+01,-1.315521490004170744e+02
7.550000000000000000e+02,2.293919246292170556e+03,2.528069471388225509e+01,-1.311631672080748388e+02
7.560000000000000000e+02,2.301611237977656856e+03,2.500972722650066515e+01,-1.307389071394797782e+02
7.570000000000000000e+02,2.309247285160214687e+03,2.473878341435559136e+01,-1.302794419365236820e+02
7.580000000000000000e+02,2.316813005806405727e+03,2.446785233008849403e+01,-1.297863288711498626e+02
7.590000000000000000e+02,2.324308869830024378e+03,2.419721995405019754e+01,-1.292581539613373991e+02
7.600000000000000000e+02,2.331727922205845516e+03,2.392694940403855597e+01,-1.286957299000019077e+02
7.610000000000000000e+02,2.339070634207907460e+03,2.365717796384333838e+01,-1.280991257968220225e+02
7.620000000000000000e+02,2.346330052146452090e+03,2.338796857434618914e+01,-1.274684097330024315e+02
7.630000000000000000e+02,2.353506648602656242e+03,2.311945834967372804e+01,-1.268043913164831480e+02
7.640000000000000000e+02,2.360586045535290395e+03,2.285171006840188213e+01,-1.261056514251040994e+02
7.650000000000000000e+02,2.367568716758486062e+03,2.258493494605944818e+01,-1.253737401377358509e+02
7.660000000000000000e+02,2.374455136664813381e+03,2.231919561392890827e+01,-1.246079787908849710e+02
7.670000000000000000e+02,2.381230928942894025e+03,2.205448037914267445e+01,-1.238084302232841480e+02
7.680000000000000000e+02,2.387903994663852700e+03,2.179107450982283112e+01,-1.229751562084758234e+02
7.690000000000000000e+02,2.394452532860928386e+03,2.152911470151239826e+01,-1.221097025753978613e+02
7.700000000000000000e+02,2.400891871101642209e+03,2.126866333739644688e+01,-1.212121289544804341e+02
7.710000000000000000e+02,2.407207634801973200e+03,2.100985700481100693e+01,-1.202824938992619224e+02
7.720000000000000000e+02,2.413392875282063869e+03,2.075290649928823328e+01,-1.193208548835314815e+02
7.730000000000000000e+02,2.419455495313043684e+03,2.049787405988590550e+01,-1.183287534240064502e+02
7.740000000000000000e+02,2.425381120904634372e+03,2.024489614204959409e+01,-1.173062448285504189e+02
7.750000000000000000e+02,2.431170229333284169e+03,1.999410916550581518e+01,-1.162533833199397009e+02
7.760000000000000000e+02,2.436830723410643259e+03,1.974564951843451865e+01,-1.151717071601834448e+02
7.770000000000000000e+02,2.442355654492296253e+03,1.949957930541933493e+01,-1.140605258379031710e+02
7.780000000000000000e+02,2.447745499226726679e+03,1.925603486417393739e+01,-1.129213754437767250e+02
7.790000000000000000e+02,2.453000733794584903e+03,1.901507825729305523e+01,-1.117535632965511354e+02
7.800000000000000000e+02,2.458114408138415456e+03,1.877692004527655456e+01,-1.105593658821279348e+02
7.810000000000000000e+02,2.463094422683066114e+03,1.854154800957521232e+01,-1.093380883557245653e+02
7.820000000000000000e+02,2.467926400047102106e+03,1.830909843815660309e+01,-1.080905199196143798e+02
7.830000000000000000e+02,2.472618238620607826e+03,1.807970761733984233e+01,-1.068159635764469044e+02
7.840000000000000000e+02,2.477155558634839508e+03,1.785343757989755886e+01,-1.055159489456501802e+02
7.850000000000000000e+02,2.481538830099276765e+03,1.763035036567395508e+01,-1.041897768929156172e+02
7.860000000000000000e+02,2.485753670106653317e+03,1.741058228221736215e+01,-1.028374897852655607e+02
7.870000000000000000e+02,2.489807970756656232e+03,1.719419539667610408e+01,-1.014606140592027828e+02
7.880000000000000000e+02,2.493694770824004081e+03,1.698132605270610185e+01,-1.000577048519407555e+02
7.890000000000000000e+02,2.497399681171674274e+03,1.677211061863908981e+01,-9.863102907071277059e+01
7.900000000000000000e+02,2.500938012660111781e+03,1.656661123565984894e+01,-9.717988233765711925e+01
7.910000000000000000e+02,2.504295370928268312e+03,1.636503859099117975e+01,-9.570727206027545719e+01
7.920000000000000000e+02,2.507479635547381349e+03,1.616752915358517129e+01,-9.421249181495990399e+01
7.930000000000000000e+02,2.510483831673383065e+03,1.597421943481935358e+01,-9.269706185608487203e+01
7.940000000000000000e+02,2.513308406698916315e+03,1.578517173669618501e+01,-9.116175887565808011e+01
7.950000000000000000e+02,2.515946378780873147e+03,1.560059692504450624e+01,-8.960810113852510028e+01
7.960000000000000000e+02,2.518405613494438057e+03,1.542048315272126224e+01,-8.803537824312100213e+01
7.970000000000000000e+02,2.520686546739567348e+03,1.524489288906197437e+01,-8.644510650776217631e+01
7.980000000000000000e+02,2.522782184525869070e+03,1.507388866807831107e+01,-8.483731616997059177e+01
7.990000000000000000e+02,2.524700379636791240e+03,1.490753309290101924e+01,-8.321277908632281139e+01
8.000000000000000000e+02,2.526434128924037850e+03,1.474588884021649271e+01,-8.157078105781450006e+01
8.010000000000000000e+02,2.527983882658478251e+03,1.458894278239422349e+01,-7.991356782898022004e+01
8.020000000000000000e+02,2.529357642363811919e+03,1.443667537000245993e+01,-7.824037643400674824e+01
8.030000000000000000e+02,2.530541160105495692e+03,1.428936253936678114e+01,-7.655191875384385014e+01
8.040000000000000000e+02,2.531542459388953830e+03,1.414690903676284250e+01,-7.484964835778843906e+01
8.050000000000000000e+02,2.532347281242354256e+03,1.400959098529183144e+01,-7.313279026878228706e+01
8.060000000000000000e+02,2.532948786559170458e+03,1.387738758298763919e+01,-7.140353891666464392e+01
8.070000000000000000e+02,2.533347555951097547e+03,1.375042664465296660e+01,-6.966037509186739385e+01
8.080000000000000000e+02,2.533544163986812691e+03,1.362883609367236382e+01,-6.790623414954154669e+01
8.090000000000000000e+02,2.533531753442026002e+03,1.351266971004961626e+01,-6.614033783910224429e+01
8.100000000000000000e+02,2.533310886436160672e+03,1.340198139091684837e+01,-6.436339225918031559e+01
8.110000000000000000e+02,2.532882118705946596e+03,1.329682515476297944e+01,-6.257699382546776690e+01
8.120000000000000000e+02,2.532260850766131625e+03,1.319710663312855381e+01,-6.078177288269381506e+01
8.130000000000000000e+02,2.531440199707426473e+03,1.310295435601446634e+01,-5.897865607946934574e+01
8.140000000000000000e+02,2.530428127256732296e+03,1.301434847475151102e+01,-5.716849510598603246e+01
8.150000000000000000e+02,2.529232588474613749e+03,1.293126927857810315e+01,-5.535214096955719754e+01
8.160000000000000000e+02,2.527854106089904235e+03,1.285384571117309704e+01,-5.353044401423714760e+01
8.170000000000000000e+02,2.526285770471250544e+03,1.278205834964067122e+01,-5.170388265950576567e+01
8.180000000000000000e+02,2.524528090860342672e+03,1.271596217719445754e+01,-4.987263767675500503e+01
8.190000000000000000e+02,2.522574144116478692e+03,1.265553807453754764e+01,-4.803711200356403310e+01
8.200000000000000000e+02,2.520417000347076737e+03,1.260098984868560201e+01,-4.619770799575010045e+01
8.210000000000000000e+02,2.518049722923653917e+03,1.255222444297972295e+01,-4.435475319218165424e+01
8.220000000000000000e+02,2.515472794132740091e+03,1.250937173453596962e+01,-4.250850033609108891e+01
8.230000000000000000e+02,2.512679263961154902e+03,1.247241325662855260e+01,-4.065942442162413073e+01
8.240000000000000000e+02,2.509677027015000931e+03,1.244140497100346110e+01,-3.880851974061320675e+01
8.250000000000000000e+02,2.506473971321686349e+03,1.241632875886938159e+01,-3.695692862331247142e+01
8.260000000000000000e+02,2.503070552764267632e+03,1.239724093681303607e+01,-3.510579294808204764e+01
8.270000000000000000e+02,2.499474646397351080e+03,1.238404949138556077e+01,-3.325625416375964960e+01
8.280000000000000000e+02,2.495686695268760104e+03,1.237681110735735146e+01,-3.140930479970768729e+01
8.290000000000000000e+02,2.491721987371184241e+03,1.237550840213816095e+01,-2.956615976977444049e+01
8.300000000000000000e+02,2.487580953222966400e+03,1.238019844135962089e+01,-2.772781085765816655e+01
8.310000000000000000e+02,2.483264017202225659e+03,1.239078997311750818e+01,-2.589458120241304684e+01
8.320000000000000000e+02,2.478764172008462992e+03,1.240734045587103296e+01,-2.406694214033664636e+01
8.330000000000000000e+02,2.474074404375845461e+03,1.242990754874645809e+01,-2.224506769072841195e+01
8.340000000000000000e+02,2.469202546412348966e+03,1.245847485799273890e+01,-2.042928011675941491e+01
8.350000000000000000e+02,2.464134147563965143e+03,1.249302619583661667e+01,-1.861997569269371766e+01
8.360000000000000000e+02,2.458862177203202918e+03,1.253361983923510614e+01,-1.681732770245215036e+01
8.370000000000000000e+02,2.453394450341156244e+03,1.258024001977311457e+01,-1.502188051325957652e+01
8.380000000000000000e+02,2.447738776462413625e+03,1.263287118220433136e+01,-1.323432683061711757e+01
8.390000000000000000e+02,2.441880682732168680e+03,1.269142373038354954e+01,-1.145573049084115169e+01
