# ell,Dl_TT (LCDM PR4 best-fit)
1.739000000000000000e+03,3.961160108283697241e+02
1.740000000000000000e+03,3.959080573152441502e+02
1.741000000000000000e+03,3.956853843898458649e+02
1.742000000000000000e+03,3.954473090488643265e+02
1.743000000000000000e+03,3.951938881689890763e+02
1.744000000000000000e+03,3.949244328492518434e+02
1.745000000000000000e+03,3.946404797651453009e+02
1.746000000000000000e+03,3.943398485038893568e+02
1.747000000000000000e+03,3.940233270963866516e+02
1.748000000000000000e+03,3.936917006949343545e+02
1.749000000000000000e+03,3.933427802518345970e+02
1.750000000000000000e+03,3.929788308890725830e+02
1.751000000000000000e+03,3.925984005780994153e+02
1.752000000000000000e+03,3.922022623756357120e+02
1.753000000000000000e+03,3.917904435688434432e+02
1.754000000000000000e+03,3.913622258508197547e+02
1.755000000000000000e+03,3.909176310111241150e+02
1.756000000000000000e+03,3.904574209560115037e+02
1.757000000000000000e+03,3.899808692232175531e+02
1.758000000000000000e+03,3.894879895064069615e+02
1.759000000000000000e+03,3.889787928389309286e+02
1.760000000000000000e+03,3.884540304469579155e+02
1.761000000000000000e+03,3.879129652617515376e+02
1.762000000000000000e+03,3.873556004412915286e+02
1.763000000000000000e+03,3.867826793859659347e+02
1.764000000000000000e+03,3.861934572483128250e+02
1.765000000000000000e+03,3.855894151220733193e+02
1.766000000000000000e+03,3.849698030450892361e+02
1.767000000000000000e+03,3.843346113515926845e+02
1.768000000000000000e+03,3.836845706835750889e+02
1.769000000000000000e+03,3.830196663313407157e+02
1.770000000000000000e+03,3.823398810784379975e+02
1.771000000000000000e+03,3.816451952109520676e+02
1.772000000000000000e+03,3.809355865262808720e+02
1.773000000000000000e+03,3.802117731765287090e+02
1.774000000000000000e+03,3.794729851715133577e+02
1.775000000000000000e+03,3.787206785618199660e+02
1.776000000000000000e+03,3.779533356015401182e+02
1.777000000000000000e+03,3.771724074365235424e+02
1.778000000000000000e+03,3.763778571025710562e+02
1.779000000000000000e+03,3.755689023692560227e+02
1.780000000000000000e+03,3.747469870894393580e+02
1.781000000000000000e+03,3.739113241993204610e+02
1.782000000000000000e+03,3.730626099047178741e+02
1.783000000000000000e+03,3.722007951882721954e+02
1.784000000000000000e+03,3.713265714930609533e+02
1.785000000000000000e+03,3.704391422325390977e+02
1.786000000000000000e+03,3.695399369822845301e+02
1.787000000000000000e+03,3.686288973232497028e+02
1.788000000000000000e+03,3.677052196970621480e+02
1.789000000000000000e+03,3.667703267684282764e+02
1.790000000000000000e+03,3.658241532744658571e+02
1.791000000000000000e+03,3.648658888864482606e+02
1.792000000000000000e+03,3.638969495789824578e+02
1.793000000000000000e+03,3.629172634864047495e+02
1.794000000000000000e+03,3.619260137718383703e+02
1.795000000000000000e+03,3.609246100038894269e+02
1.796000000000000000e+03,3.599122311856952479e+02
1.797000000000000000e+03,3.588902828068943904e+02
1.798000000000000000e+03,3.578579398779232292e+02
1.799000000000000000e+03,3.568166039872251645e+02
1.800000000000000000e+03,3.557654463407425283e+02
1.801000000000000000e+03,3.547058627697518887e+02
1.802000000000000000e+03,3.536377534469095281e+02
1.803000000000000000e+03,3.525610147768204001e+02
1.804000000000000000e+03,3.514762843448914396e+02
1.805000000000000000e+03,3.503841981438258131e+02
1.806000000000000000e+03,3.492846478021750158e+02
1.807000000000000000e+03,3.481775234848595915e+02
1.808000000000000000e+03,3.470634567954562613e+02
1.809000000000000000e+03,3.459423351750129996e+02
1.810000000000000000e+03,3.448147876423939806e+02
1.811000000000000000e+03,3.436806991957703303e+02
1.812000000000000000e+03,3.425406965552682550e+02
1.813000000000000000e+03,3.413946625663765531e+02
1.814000000000000000e+03,3.402432219441132020e+02
1.815000000000000000e+03,3.390869985125713697e+02
1.816000000000000000e+03,3.379258724447140025e+02
1.817000000000000000e+03,3.367604660072853449e+02
1.818000000000000000e+03,3.355906579654604798e+02
1.819000000000000000e+03,3.344170693272300809e+02
1.820000000000000000e+03,3.332395777471247129e+02
1.821000000000000000e+03,3.320588032692856473e+02
1.822000000000000000e+03,3.308753655645239746e+02
1.823000000000000000e+03,3.296883983312436044e+02
1.824000000000000000e+03,3.284985207052361602e+02
1.825000000000000000e+03,3.273070944929208395e+02
1.826000000000000000e+03,3.261132528979351264e+02
1.827000000000000000e+03,3.249176147612503769e+02
1.828000000000000000e+03,3.237207989542960718e+02
1.829000000000000000e+03,3.225234244402186619e+02
1.830000000000000000e+03,3.213246246630927772e+02
1.831000000000000000e+03,3.201265046152641958e+02
1.832000000000000000e+03,3.189281982122253680e+02
1.833000000000000000e+03,3.177303253556882510e+02
1.834000000000000000e+03,3.165327634792605522e+02
1.835000000000000000e+03,3.153361332670747288e+02
1.836000000000000000e+03,3.141410558651845122e+02
1.837000000000000000e+03,3.129466672558100413e+02
1.838000000000000000e+03,3.117543324746789040e+02
1.839000000000000000e+03,3.105631886410735660e+02
1.840000000000000000e+03,3.093746020062380921e+02
1.841000000000000000e+03,3.081884538146574641e+02
1.842000000000000000e+03,3.070046260087621022e+02
1.843000000000000000e+03,3.058244869319957502e+02
1.844000000000000000e+03,3.046471771851968242e+02
1.845000000000000000e+03,3.034733238318491431e+02
1.846000000000000000e+03,3.023035547569195955e+02
1.847000000000000000e+03,3.011384986946537765e+02
1.848000000000000000e+03,2.999765567503567354e+02
1.849000000000000000e+03,2.988198451066645589e+02
1.850000000000000000e+03,2.976675095337647008e+02
1.851000000000000000e+03,2.965201805021487758e+02
1.852000000000000000e+03,2.953784817701078396e+02
1.853000000000000000e+03,2.942415505053107267e+02
1.854000000000000000e+03,2.931107534068048039e+02
1.855000000000000000e+03,2.919859725545334186e+02
1.856000000000000000e+03,2.908678339393317742e+02
1.857000000000000000e+03,2.897554789831827406e+02
1.858000000000000000e+03,2.886502787402044987e+02
1.859000000000000000e+03,2.875513769130057540e+02
1.860000000000000000e+03,2.864608897251099506e+02
1.861000000000000000e+03,2.853764775987857547e+02
1.862000000000000000e+03,2.843002592043341679e+02
1.863000000000000000e+03,2.832321259748180182e+02
1.864000000000000000e+03,2.821719706421060891e+02
1.865000000000000000e+03,2.811196872688885264e+02
1.866000000000000000e+03,2.800751712817551606e+02
1.867000000000000000e+03,2.790398051753892332e+02
1.868000000000000000e+03,2.780134872076607735e+02
1.869000000000000000e+03,2.769953742708675577e+02
1.870000000000000000e+03,2.759868532690276766e+02
1.871000000000000000e+03,2.749878269808648383e+02
1.872000000000000000e+03,2.739974569337896355e+02
1.873000000000000000e+03,2.730171347837116400e+02
1.874000000000000000e+03,2.720460253452612278e+02
1.875000000000000000e+03,2.710855236428553781e+02
1.876000000000000000e+03,2.701347979418868590e+02
1.877000000000000000e+03,2.691945039654762013e+02
1.878000000000000000e+03,2.682645564311713997e+02
1.879000000000000000e+03,2.673448719277421333e+02
1.880000000000000000e+03,2.664353689567892616e+02
1.881000000000000000e+03,2.655374536440806423e+02
1.882000000000000000e+03,2.646503056052231386e+02
1.883000000000000000e+03,2.637738493259013808e+02
1.884000000000000000e+03,2.629080113661648852e+02
1.885000000000000000e+03,2.620534632337679568e+02
1.886000000000000000e+03,2.612108785862946547e+02
1.887000000000000000e+03,2.603787047619061354e+02
1.888000000000000000e+03,2.595583626588478410e+02
1.889000000000000000e+03,2.587490469229637711e+02
1.890000000000000000e+03,2.579514401537211370e+02
1.891000000000000000e+03,2.571654844281046053e+02
1.892000000000000000e+03,2.563918669975782336e+02
1.893000000000000000e+03,2.556297918077443398e+02
1.894000000000000000e+03,2.548792080258667738e+02
1.895000000000000000e+03,2.541408100609397707e+02
1.896000000000000000e+03,2.534145519112441605e+02
1.897000000000000000e+03,2.527003900144469810e+02
1.898000000000000000e+03,2.519982832600914833e+02
1.899000000000000000e+03,2.513081929994615678e+02
1.900000000000000000e+03,2.506308258878211461e+02
1.901000000000000000e+03,2.499646625566176397e+02
1.902000000000000000e+03,2.493111574838016224e+02
1.903000000000000000e+03,2.486695391246720419e+02
1.904000000000000000e+03,2.480405240759181993e+02
1.905000000000000000e+03,2.474233457296341498e+02
1.906000000000000000e+03,2.468187256050443352e+02
1.907000000000000000e+03,2.462259019976179673e+02
1.908000000000000000e+03,2.456448584710341834e+02
1.909000000000000000e+03,2.450770666768742103e+02
1.910000000000000000e+03,2.445210293270267812e+02
1.911000000000000000e+03,2.439767371844027082e+02
1.912000000000000000e+03,2.434449262066119957e+02
1.913000000000000000e+03,2.429248490178688087e+02
1.914000000000000000e+03,2.424165033894654186e+02
1.915000000000000000e+03,2.419206322137409302e+02
1.916000000000000000e+03,2.414364949716968169e+02
1.917000000000000000e+03,2.409640962096406724e+02
1.918000000000000000e+03,2.405034426747658358e+02
1.919000000000000000e+03,2.400552861199715267e+02
1.920000000000000000e+03,2.396181519329082903e+02
1.921000000000000000e+03,2.391927961147732731e+02
1.922000000000000000e+03,2.387792339085075639e+02
1.923000000000000000e+03,2.383767397668894432e+02
1.924000000000000000e+03,2.379868186606612142e+02
1.925000000000000000e+03,2.376072633664228704e+02
1.926000000000000000e+03,2.372388399501383844e+02
1.927000000000000000e+03,2.368823163956207338e+02
1.928000000000000000e+03,2.365362340684486639e+02
1.929000000000000000e+03,2.362013646956084472e+02
1.930000000000000000e+03,2.358777389954674106e+02
1.931000000000000000e+03,2.355646466485009398e+02
1.932000000000000000e+03,2.352613791037526312e+02
1.933000000000000000e+03,2.349694580561008763e+02
1.934000000000000000e+03,2.346874355740616807e+02
1.935000000000000000e+03,2.344160939187485724e+02
1.936000000000000000e+03,2.341547313433448778e+02
1.937000000000000000e+03,2.339033905735831240e+02
1.938000000000000000e+03,2.336621159489115485e+02
1.939000000000000000e+03,2.334302105644179619e+02
1.940000000000000000e+03,2.332077219185425747e+02
1.941000000000000000e+03,2.329946990563764757e+02
1.942000000000000000e+03,2.327911925485819893e+02
1.943000000000000000e+03,2.325972544708359067e+02
1.944000000000000000e+03,2.324114527136633797e+02
1.945000000000000000e+03,2.322345851377970973e+02
1.946000000000000000e+03,2.320667082145653239e+02
1.947000000000000000e+03,2.319071370065296946e+02
1.948000000000000000e+03,2.317559308182156315e+02
1.949000000000000000e+03,2.316124075066742876e+02
1.950000000000000000e+03,2.314766291319610048e+02
1.951000000000000000e+03,2.313494033618713388e+02
1.952000000000000000e+03,2.312293163853702254e+02
1.953000000000000000e+03,2.311164427930938245e+02
1.954000000000000000e+03,2.310108584612434015e+02
1.955000000000000000e+03,2.309126405293839639e+02
1.956000000000000000e+03,2.308211245423626110e+02
1.957000000000000000e+03,2.307363900963469234e+02
1.958000000000000000e+03,2.306585179787403774e+02
1.959000000000000000e+03,2.305868473069628237e+02
1.960000000000000000e+03,2.305214611710919144e+02
1.961000000000000000e+03,2.304624437701480133e+02
1.962000000000000000e+03,2.304083947120095957e+02
1.963000000000000000e+03,2.303608859921361898e+02
1.964000000000000000e+03,2.303185192805074166e+02
1.965000000000000000e+03,2.302806400624247942e+02
1.966000000000000000e+03,2.302488232727599495e+02
1.967000000000000000e+03,2.302216734134897820e+02
1.968000000000000000e+03,2.301985386900523451e+02
1.969000000000000000e+03,2.301809966411620962e+02
1.970000000000000000e+03,2.301669114169393993e+02
1.971000000000000000e+03,2.301571192510666890e+02
1.972000000000000000e+03,2.301517142412479586e+02
1.973000000000000000e+03,2.301493054684796959e+02
1.974000000000000000e+03,2.301507311252549641e+02
1.975000000000000000e+03,2.301560871274046747e+02
1.976000000000000000e+03,2.301639842299630914e+02
1.977000000000000000e+03,2.301745193172054087e+02
1.978000000000000000e+03,2.301877896816840234e+02
1.979000000000000000e+03,2.302031501375480218e+02
1.980000000000000000e+03,2.302214414733366823e+02
1.981000000000000000e+03,2.302412762240656434e+02
1.982000000000000000e+03,2.302634956282021790e+02
1.983000000000000000e+03,2.302874553991077278e+02
1.984000000000000000e+03,2.303125113415212581e+02
1.985000000000000000e+03,2.303395049680373177e+02
1.986000000000000000e+03,2.303670492705303730e+02
1.987000000000000000e+03,2.303959856770999579e+02
1.988000000000000000e+03,2.304256698241092352e+02
1.989000000000000000e+03,2.304554571738873392e+02
1.990000000000000000e+03,2.304861886330341179e+02
1.991000000000000000e+03,2.305172191612874997e+02
1.992000000000000000e+03,2.305479033913585454e+02
1.993000000000000000e+03,2.305775955796297296e+02
1.994000000000000000e+03,2.306078780629326559e+02
1.995000000000000000e+03,2.306366185311370600e+02
1.996000000000000000e+03,2.306653983313499907e+02
1.997000000000000000e+03,2.306928269078646281e+02
1.998000000000000000e+03,2.307182559337406360e+02
1.999000000000000000e+03,2.307432649386363721e+02
2.000000000000000000e+03,2.307657185877554014e+02
2.001000000000000000e+03,2.307871964329646346e+02
2.002000000000000000e+03,2.308063116805057575e+02
2.003000000000000000e+03,2.308231638435208879e+02
2.004000000000000000e+03,2.308378515964538451e+02
2.005000000000000000e+03,2.308504727412366435e+02
2.006000000000000000e+03,2.308603813398381988e+02
2.007000000000000000e+03,2.308669305182226879e+02
2.008000000000000000e+03,2.308709581066569285e+02
2.009000000000000000e+03,2.308718152711499840e+02
2.010000000000000000e+03,2.308695949913005450e+02
2.011000000000000000e+03,2.308636463641975638e+02
2.012000000000000000e+03,2.308540602495371559e+02
2.013000000000000000e+03,2.308401835756937146e+02
2.014000000000000000e+03,2.308228478218981365e+02
2.015000000000000000e+03,2.308013976561541085e+02
2.016000000000000000e+03,2.307751765841420593e+02
2.017000000000000000e+03,2.307457554339115404e+02
2.018000000000000000e+03,2.307109896559850597e+02
2.019000000000000000e+03,2.306724476545241203e+02
2.020000000000000000e+03,2.306287252535569792e+02
2.021000000000000000e+03,2.305806455240708317e+02
2.022000000000000000e+03,2.305282874262238693e+02
2.023000000000000000e+03,2.304702429569588844e+02
2.024000000000000000e+03,2.304073313080322407e+02
2.025000000000000000e+03,2.303396275090229040e+02
2.026000000000000000e+03,2.302657195755699036e+02
2.027000000000000000e+03,2.301864226678633543e+02
2.028000000000000000e+03,2.301018077339738852e+02
2.029000000000000000e+03,2.300112014933089029e+02
2.030000000000000000e+03,2.299146720901162269e+02
2.031000000000000000e+03,2.298130290769138639e+02
2.032000000000000000e+03,2.297048520577797603e+02
2.033000000000000000e+03,2.295902048468191197e+02
2.034000000000000000e+03,2.294698926164316219e+02
2.035000000000000000e+03,2.293432333754859087e+02
2.036000000000000000e+03,2.292102864576130514e+02
2.037000000000000000e+03,2.290703668343626305e+02
2.038000000000000000e+03,2.289242736034974541e+02
2.039000000000000000e+03,2.287713186321589660e+02
2.040000000000000000e+03,2.286115550452880996e+02
2.041000000000000000e+03,2.284442915390467590e+02
2.042000000000000000e+03,2.282703208695346007e+02
2.043000000000000000e+03,2.280896913315768018e+02
2.044000000000000000e+03,2.279017067428644623e+02
2.045000000000000000e+03,2.277071549335028919e+02
2.046000000000000000e+03,2.275053363907780408e+02
2.047000000000000000e+03,2.272955499145289764e+02
2.048000000000000000e+03,2.270793211080614356e+02
2.049000000000000000e+03,2.268559453544177984e+02
2.050000000000000000e+03,2.266254591435392740e+02
2.051000000000000000e+03,2.263871546545861406e+02
2.052000000000000000e+03,2.261418090433535895e+02
2.053000000000000000e+03,2.258887122977191382e+02
2.054000000000000000e+03,2.256278954683495499e+02
2.055000000000000000e+03,2.253593878248416900e+02
2.056000000000000000e+03,2.250839596828936919e+02
2.057000000000000000e+03,2.248001510573762403e+02
2.058000000000000000e+03,2.245094715017425528e+02
2.059000000000000000e+03,2.242104574231644847e+02
2.060000000000000000e+03,2.239046147591980969e+02
2.061000000000000000e+03,2.235904762952046383e+02
2.062000000000000000e+03,2.232695443433452169e+02
2.063000000000000000e+03,2.229403480623628298e+02
2.064000000000000000e+03,2.226036433039351152e+02
2.065000000000000000e+03,2.222601841099738635e+02
2.066000000000000000e+03,2.219084942111182954e+02
2.067000000000000000e+03,2.215493240416376182e+02
2.068000000000000000e+03,2.211834222402782473e+02
2.069000000000000000e+03,2.208093071522612263e+02
2.070000000000000000e+03,2.204284666826551415e+02
2.071000000000000000e+03,2.200401584604947516e+02
2.072000000000000000e+03,2.196436383542132944e+02
2.073000000000000000e+03,2.192403889881006478e+02
2.074000000000000000e+03,2.188296627445214142e+02
2.075000000000000000e+03,2.184121959523515102e+02
2.076000000000000000e+03,2.179864947260602719e+02
2.077000000000000000e+03,2.175540348259432051e+02
2.078000000000000000e+03,2.171140618288041821e+02
2.079000000000000000e+03,2.166673053196895466e+02
2.080000000000000000e+03,2.162137504041229477e+02
2.081000000000000000e+03,2.157533805610915749e+02
2.082000000000000000e+03,2.152861776616105658e+02
2.083000000000000000e+03,2.148121219878412091e+02
2.084000000000000000e+03,2.143311922527191768e+02
2.085000000000000000e+03,2.138448512900968979e+02
2.086000000000000000e+03,2.133508462300846134e+02
2.087000000000000000e+03,2.128506368702007023e+02
2.088000000000000000e+03,2.123449386864726307e+02
2.089000000000000000e+03,2.118322371849540957e+02
2.090000000000000000e+03,2.113132449337320793e+02
2.091000000000000000e+03,2.107879302449486545e+02
2.092000000000000000e+03,2.102562600321917898e+02
2.093000000000000000e+03,2.097189426681150053e+02
2.094000000000000000e+03,2.091759423371967443e+02
2.095000000000000000e+03,2.086264790587584059e+02
2.096000000000000000e+03,2.080720000502845437e+02
2.097000000000000000e+03,2.075117227406974791e+02
2.098000000000000000e+03,2.069456061340864323e+02
2.099000000000000000e+03,2.063743508335510057e+02
2.100000000000000000e+03,2.057971705601910912e+02
2.101000000000000000e+03,2.052147623923841024e+02
2.102000000000000000e+03,2.046270749098895010e+02
2.103000000000000000e+03,2.040340544290638150e+02
2.104000000000000000e+03,2.034356461530890385e+02
2.105000000000000000e+03,2.028325370324086521e+02
2.106000000000000000e+03,2.022239272853914258e+02
2.107000000000000000e+03,2.016112445995427436e+02
2.108000000000000000e+03,2.009929443127858519e+02
2.109000000000000000e+03,2.003711949555323315e+02
2.110000000000000000e+03,1.997444499276865031e+02
2.111000000000000000e+03,1.991141330415512982e+02
2.112000000000000000e+03,1.984794387047756459e+02
2.113000000000000000e+03,1.978410461240575273e+02
2.114000000000000000e+03,1.971981479940872077e+02
2.115000000000000000e+03,1.965521647021875822e+02
2.116000000000000000e+03,1.959022873481563067e+02
2.117000000000000000e+03,1.952491919498577033e+02
2.118000000000000000e+03,1.945920681340621456e+02
2.119000000000000000e+03,1.939323333429724130e+02
2.120000000000000000e+03,1.932684330209002610e+02
2.121000000000000000e+03,1.926025261617753586e+02
2.122000000000000000e+03,1.919330569915894102e+02
2.123000000000000000e+03,1.912606976816742872e+02
2.124000000000000000e+03,1.905868627120826773e+02
2.125000000000000000e+03,1.899092518951866850e+02
2.126000000000000000e+03,1.892300215949794620e+02
2.127000000000000000e+03,1.885483564110868713e+02
2.128000000000000000e+03,1.878649262233671493e+02
2.129000000000000000e+03,1.871796577214238937e+02
2.130000000000000000e+03,1.864917344392791847e+02
2.131000000000000000e+03,1.858025681301761836e+02
2.132000000000000000e+03,1.851113417911049908e+02
2.133000000000000000e+03,1.844187238725163809e+02
2.134000000000000000e+03,1.837246398076911191e+02
2.135000000000000000e+03,1.830297577170268539e+02
2.136000000000000000e+03,1.823340027719608827e+02
2.137000000000000000e+03,1.816365572286173347e+02
2.138000000000000000e+03,1.809388318011727392e+02
2.139000000000000000e+03,1.802407515195583301e+02
2.140000000000000000e+03,1.795422414318466053e+02
2.141000000000000000e+03,1.788432266360464951e+02
2.142000000000000000e+03,1.781443751463365857e+02
2.143000000000000000e+03,1.774448694185681745e+02
2.144000000000000000e+03,1.767461205553009052e+02
2.145000000000000000e+03,1.760473113248640118e+02
2.146000000000000000e+03,1.753483675299399636e+02
2.147000000000000000e+03,1.746499580352998180e+02
2.148000000000000000e+03,1.739520091247252083e+02
2.149000000000000000e+03,1.732551901972574342e+02
2.150000000000000000e+03,1.725586852875470072e+02
2.151000000000000000e+03,1.718631634200064298e+02
2.152000000000000000e+03,1.711685470958273072e+02
2.153000000000000000e+03,1.704755010179825092e+02
2.154000000000000000e+03,1.697832046191838629e+02
2.155000000000000000e+03,1.690930662587503548e+02
2.156000000000000000e+03,1.684035233985241291e+02
2.157000000000000000e+03,1.677159853035514061e+02
2.158000000000000000e+03,1.670303760518499416e+02
2.159000000000000000e+03,1.663458773888410178e+02
2.160000000000000000e+03,1.656639000864031175e+02
2.161000000000000000e+03,1.649836269512814511e+02
2.162000000000000000e+03,1.643057270184438039e+02
2.163000000000000000e+03,1.636301270639737595e+02
2.164000000000000000e+03,1.629567544578690956e+02
2.165000000000000000e+03,1.622855371816907279e+02
2.166000000000000000e+03,1.616171466811823052e+02
2.167000000000000000e+03,1.609515122138296874e+02
2.168000000000000000e+03,1.602885637015788518e+02
2.169000000000000000e+03,1.596282317486797240e+02
2.170000000000000000e+03,1.589711904947684218e+02
2.171000000000000000e+03,1.583166291281249016e+02
2.172000000000000000e+03,1.576659660794605031e+02
2.173000000000000000e+03,1.570183920308128052e+02
2.174000000000000000e+03,1.563745841101423935e+02
2.175000000000000000e+03,1.557344774061957366e+02
2.176000000000000000e+03,1.550980078239661566e+02
2.177000000000000000e+03,1.544651121056526790e+02
2.178000000000000000e+03,1.538357278521577314e+02
2.179000000000000000e+03,1.532105363801568387e+02
2.180000000000000000e+03,1.525894770746399729e+02
2.181000000000000000e+03,1.519717474120389511e+02
2.182000000000000000e+03,1.513587743239726819e+02
2.183000000000000000e+03,1.507497572112307296e+02
2.184000000000000000e+03,1.501453821434836300e+02
2.185000000000000000e+03,1.495448505441724762e+02
2.186000000000000000e+03,1.489488505559459099e+02
2.187000000000000000e+03,1.483580713962311961e+02
2.188000000000000000e+03,1.477709748779892607e+02
2.189000000000000000e+03,1.471889952808490136e+02
2.190000000000000000e+03,1.466120823669553772e+02
2.191000000000000000e+03,1.460394442419369909e+02
2.192000000000000000e+03,1.454717758857651688e+02
2.193000000000000000e+03,1.449090306731981457e+02
2.194000000000000000e+03,1.443504203989226369e+02
2.195000000000000000e+03,1.437973866423031666e+02
2.196000000000000000e+03,1.432498866162949867e+02
2.197000000000000000e+03,1.427071360257764070e+02
2.198000000000000000e+03,1.421690947600545201e+02
2.199000000000000000e+03,1.416364669143487731e+02
2.200000000000000000e+03,1.411092151401338697e+02
2.201000000000000000e+03,1.405873031330111473e+02
2.202000000000000000e+03,1.400706945515559312e+02
2.203000000000000000e+03,1.395593541327735636e+02
2.204000000000000000e+03,1.390539909083708494e+02
2.205000000000000000e+03,1.385538297129621981e+02
2.206000000000000000e+03,1.380588397007113883e+02
2.207000000000000000e+03,1.375697343551051404e+02
2.208000000000000000e+03,1.370857429917882939e+02
2.209000000000000000e+03,1.366075821046511862e+02
2.210000000000000000e+03,1.361352268647706296e+02
2.211000000000000000e+03,1.356679111224178769e+02
2.212000000000000000e+03,1.352063559121080516e+02
2.213000000000000000e+03,1.347505409454551284e+02
2.214000000000000000e+03,1.343004474420821737e+02
2.215000000000000000e+03,1.338553152884513509e+02
2.216000000000000000e+03,1.334166143698160738e+02
2.217000000000000000e+03,1.329835875499605038e+02
2.218000000000000000e+03,1.325562219992802966e+02
2.219000000000000000e+03,1.321337635108714892e+02
2.220000000000000000e+03,1.317176878250060952e+02
2.221000000000000000e+03,1.313072436016864231e+02
2.222000000000000000e+03,1.309024237418803693e+02
2.223000000000000000e+03,1.305039653672017437e+02
2.224000000000000000e+03,1.301103784581589196e+02
2.225000000000000000e+03,1.297231456764796178e+02
2.226000000000000000e+03,1.293407796610033245e+02
2.227000000000000000e+03,1.289647656830632343e+02
2.228000000000000000e+03,1.285943617757373261e+02
2.229000000000000000e+03,1.282288272127520941e+02
2.230000000000000000e+03,1.278696509869506173e+02
2.231000000000000000e+03,1.275160947732637595e+02
2.232000000000000000e+03,1.271681642418250391e+02
2.233000000000000000e+03,1.268251233609923787e+02
2.234000000000000000e+03,1.264884657107394617e+02
2.235000000000000000e+03,1.261567146111495674e+02
2.236000000000000000e+03,1.258313657768166109e+02
2.237000000000000000e+03,1.255109446115250336e+02
2.238000000000000000e+03,1.251962060291239567e+02
2.239000000000000000e+03,1.248864202550521156e+02
2.240000000000000000e+03,1.245830869791846283e+02
2.241000000000000000e+03,1.242839926545368598e+02
2.242000000000000000e+03,1.239906388276984472e+02
2.243000000000000000e+03,1.237030422752072667e+02
2.244000000000000000e+03,1.234204778215594445e+02
2.245000000000000000e+03,1.231429639937367710e+02
2.246000000000000000e+03,1.228705201721916325e+02
2.247000000000000000e+03,1.226031665784156672e+02
2.248000000000000000e+03,1.223409242640750136e+02
2.249000000000000000e+03,1.220838151017049285e+02
2.250000000000000000e+03,1.218318617769398173e+02
2.251000000000000000e+03,1.215850884784143915e+02
2.252000000000000000e+03,1.213427801464303144e+02
2.253000000000000000e+03,1.211049660510056469e+02
2.254000000000000000e+03,1.208724190935044334e+02
2.255000000000000000e+03,1.206436844655172109e+02
2.256000000000000000e+03,1.204202794940744639e+02
2.257000000000000000e+03,1.202014937974381894e+02
2.258000000000000000e+03,1.199873606269552653e+02
2.259000000000000000e+03,1.197771711993937771e+02
2.260000000000000000e+03,1.195717032048759734e+02
2.261000000000000000e+03,1.193709923049616322e+02
2.262000000000000000e+03,1.191743321359295322e+02
2.263000000000000000e+03,1.189810171470235503e+02
2.264000000000000000e+03,1.187925711085025711e+02
2.265000000000000000e+03,1.186082901040301181e+02
2.266000000000000000e+03,1.184282138726886728e+02
2.267000000000000000e+03,1.182516401400318955e+02
2.268000000000000000e+03,1.180786102882391191e+02
2.269000000000000000e+03,1.179099093550410231e+02
2.270000000000000000e+03,1.177448375262183902e+02
2.271000000000000000e+03,1.175834386367319411e+02
2.272000000000000000e+03,1.174257573300767348e+02
2.273000000000000000e+03,1.172718390508403843e+02
2.274000000000000000e+03,1.171209872002821726e+02
2.275000000000000000e+03,1.169732487949130331e+02
2.276000000000000000e+03,1.168294144528477574e+02
2.277000000000000000e+03,1.166880470377912644e+02
2.278000000000000000e+03,1.165499386509374915e+02
2.279000000000000000e+03,1.164151392702293464e+02
2.280000000000000000e+03,1.162836995623190575e+02
2.281000000000000000e+03,1.161549280220412470e+02
2.282000000000000000e+03,1.160288766145275758e+02
2.283000000000000000e+03,1.159048550748140229e+02
2.284000000000000000e+03,1.157844022152355024e+02
2.285000000000000000e+03,1.156660860452488890e+02
2.286000000000000000e+03,1.155507035793941384e+02
2.287000000000000000e+03,1.154375666228479957e+02
2.288000000000000000e+03,1.153267302351935655e+02
2.289000000000000000e+03,1.152182498522463163e+02
2.290000000000000000e+03,1.151121812412202985e+02
2.291000000000000000e+03,1.150078376193575593e+02
2.292000000000000000e+03,1.149060181113347454e+02
2.293000000000000000e+03,1.148060363603736675e+02
2.294000000000000000e+03,1.147079489836192465e+02
2.295000000000000000e+03,1.146118126867334297e+02
2.296000000000000000e+03,1.145169413780374157e+02
2.297000000000000000e+03,1.144241346225407909e+02
2.298000000000000000e+03,1.143327062508259075e+02
2.299000000000000000e+03,1.142434556484089541e+02
2.300000000000000000e+03,1.141549535303996379e+02
2.301000000000000000e+03,1.140679997244114219e+02
2.302000000000000000e+03,1.139826542486452752e+02
2.303000000000000000e+03,1.138974919630632172e+02
2.304000000000000000e+03,1.138148015466529586e+02
2.305000000000000000e+03,1.137324142681493271e+02
2.306000000000000000e+03,1.136511322941913278e+02
2.307000000000000000e+03,1.135710144742120491e+02
2.308000000000000000e+03,1.134913763027439586e+02
2.309000000000000000e+03,1.134122755542305043e+02
2.310000000000000000e+03,1.133345122503937290e+02
2.311000000000000000e+03,1.132574001252611282e+02
2.312000000000000000e+03,1.131802522681622634e+02
2.313000000000000000e+03,1.131038667696578273e+02
2.314000000000000000e+03,1.130282981953419323e+02
2.315000000000000000e+03,1.129528575677610149e+02
2.316000000000000000e+03,1.128775980214439016e+02
2.317000000000000000e+03,1.128025719559140612e+02
2.318000000000000000e+03,1.127278310267562631e+02
2.319000000000000000e+03,1.126526833046360991e+02
2.320000000000000000e+03,1.125779217773224872e+02
