# t, Delta(t)  [phase-difference convergence to Delta*]
2.650662665666416729e+02,5.608005140843199191e-03
2.660665166291573200e+02,5.608005140843199191e-03
2.670667666916729104e+02,5.608005140843199191e-03
2.680670167541885576e+02,5.608005140843199191e-03
2.690672668167042048e+02,5.608005140843199191e-03
2.700675168792198519e+02,5.608005140843199191e-03
2.710677669417354423e+02,5.608005140843199191e-03
2.720680170042510895e+02,5.608005140843199191e-03
2.730682670667667367e+02,5.608005140843199191e-03
2.740685171292823270e+02,5.608005140843199191e-03
2.750687671917979742e+02,5.608005140843199191e-03
2.760690172543136214e+02,5.608005140843199191e-03
2.770692673168292117e+02,5.608005140843199191e-03
2.780695173793448589e+02,5.608005140843199191e-03
2.790697674418605061e+02,5.608005140843199191e-03
2.800700175043760964e+02,5.608005140843199191e-03
2.810702675668917436e+02,5.608005140843199191e-03
2.820705176294073908e+02,5.608005140843199191e-03
2.830707676919229812e+02,5.608005140843199191e-03
2.840710177544386283e+02,5.608005140843199191e-03
2.850712678169542755e+02,5.608005140843199191e-03
2.860715178794698659e+02,5.608005140843199191e-03
2.870717679419855131e+02,5.608005140843199191e-03
2.880720180045011602e+02,5.608005140843199191e-03
2.890722680670167506e+02,5.608005140843199191e-03
2.900725181295323978e+02,5.608005140843199191e-03
2.910727681920480450e+02,5.608005140843199191e-03
2.920730182545636353e+02,5.608005140843199191e-03
2.930732683170792825e+02,5.608005140843199191e-03
2.940735183795949297e+02,5.608005140843199191e-03
2.950737684421105769e+02,5.608005140843199191e-03
2.960740185046261672e+02,5.608005140843199191e-03
2.970742685671418144e+02,5.608005140843199191e-03
2.980745186296574616e+02,5.608005140843199191e-03
2.990747686921730519e+02,5.608005140843199191e-03
3.000750187546886991e+02,5.608005140843199191e-03
3.010752688172043463e+02,5.608005140843199191e-03
3.020755188797199366e+02,5.608005140843199191e-03
3.030757689422355838e+02,5.608005140843199191e-03
3.040760190047512310e+02,5.608005140843199191e-03
3.050762690672668214e+02,5.608005140843199191e-03
3.060765191297824686e+02,5.608005140843199191e-03
3.070767691922981157e+02,5.608005140843199191e-03
3.080770192548137061e+02,5.608005140843199191e-03
3.090772693173293533e+02,5.608005140843199191e-03
3.100775193798450005e+02,5.608005140843199191e-03
3.110777694423605908e+02,5.608005140843199191e-03
3.120780195048762380e+02,5.608005140843199191e-03
3.130782695673918852e+02,5.608005140843199191e-03
3.140785196299074755e+02,5.608005140843199191e-03
3.150787696924231227e+02,5.608005140843199191e-03
3.160790197549387699e+02,5.608005140843199191e-03
3.170792698174543602e+02,5.608005140843199191e-03
3.180795198799700074e+02,5.608005140843199191e-03
3.190797699424856546e+02,5.608005140843199191e-03
3.200800200050013018e+02,5.608005140843199191e-03
3.210802700675168921e+02,5.608005140843199191e-03
3.220805201300325393e+02,5.608005140843199191e-03
3.230807701925481865e+02,5.608005140843199191e-03
3.240810202550637769e+02,5.608005140843199191e-03
3.250812703175794240e+02,5.608005140843199191e-03
3.260815203800950712e+02,5.608005140843199191e-03
3.270817704426106616e+02,5.608005140843199191e-03
3.280820205051263088e+02,5.608005140843199191e-03
3.290822705676419559e+02,5.608005140843199191e-03
3.300825206301575463e+02,5.608005140843199191e-03
3.310827706926731935e+02,5.608005140843199191e-03
3.320830207551888407e+02,5.608005140843199191e-03
3.330832708177044310e+02,5.608005140843199191e-03
3.340835208802200782e+02,5.608005140843199191e-03
3.350837709427357254e+02,5.608005140843199191e-03
3.360840210052513157e+02,5.608005140843199191e-03
3.370842710677669629e+02,5.608005140843199191e-03
3.380845211302826101e+02,5.608005140843199191e-03
3.390847711927982004e+02,5.608005140843199191e-03
3.400850212553138476e+02,5.608005140843199191e-03
3.410852713178294948e+02,5.608005140843199191e-03
3.420855213803450852e+02,5.608005140843199191e-03
3.430857714428607323e+02,5.608005140843199191e-03
3.440860215053763795e+02,5.608005140843199191e-03
3.450862715678919699e+02,5.608005140843199191e-03
3.460865216304076171e+02,5.608005140843199191e-03
3.470867716929232643e+02,5.608005140843199191e-03
3.480870217554389114e+02,5.608005140843199191e-03
3.490872718179545018e+02,5.608005140843199191e-03
3.500875218804701490e+02,5.608005140843199191e-03
3.510877719429857962e+02,5.608005140843199191e-03
3.520880220055013865e+02,5.608005140843199191e-03
3.530882720680170337e+02,5.608005140843199191e-03
3.540885221305326809e+02,5.608005140843199191e-03
3.550887721930482712e+02,5.608005140843199191e-03
3.560890222555639184e+02,5.608005140843199191e-03
3.570892723180795656e+02,5.608005140843199191e-03
3.580895223805951559e+02,5.608005140843199191e-03
3.590897724431108031e+02,5.608005140843199191e-03
3.600900225056264503e+02,5.608005140843199191e-03
3.610902725681420407e+02,5.608005140843199191e-03
3.620905226306576878e+02,5.608005140843199191e-03
3.630907726931733350e+02,5.608005140843199191e-03
3.640910227556889254e+02,5.608005140843199191e-03
3.650912728182045726e+02,5.608005140843199191e-03
3.660915228807202197e+02,5.608005140843199191e-03
3.670917729432358101e+02,5.608005140843199191e-03
3.680920230057514573e+02,5.608005140843199191e-03
3.690922730682671045e+02,5.608005140843199191e-03
3.700925231307826948e+02,5.608005140843199191e-03
3.710927731932983420e+02,5.608005140843199191e-03
3.720930232558139892e+02,5.608005140843199191e-03
3.730932733183296364e+02,5.608005140843199191e-03
3.740935233808452267e+02,5.608005140843199191e-03
3.750937734433608739e+02,5.608005140843199191e-03
3.760940235058765211e+02,5.608005140843199191e-03
3.770942735683921114e+02,5.608005140843199191e-03
3.780945236309077586e+02,5.608005140843199191e-03
3.790947736934234058e+02,5.608005140843199191e-03
3.800950237559389961e+02,5.608005140843199191e-03
3.810952738184546433e+02,5.608005140843199191e-03
3.820955238809702905e+02,5.608005140843199191e-03
3.830957739434858809e+02,5.608005140843199191e-03
3.840960240060015281e+02,5.608005140843199191e-03
3.850962740685171752e+02,5.608005140843199191e-03
3.860965241310327656e+02,5.608005140843199191e-03
3.870967741935484128e+02,5.608005140843199191e-03
3.880970242560640600e+02,5.608005140843199191e-03
3.890972743185796503e+02,5.608005140843199191e-03
3.900975243810952975e+02,5.608005140843199191e-03
